skill_id	skill_name	skill_icon	skill_link	chronicle
6280	Death Clack	skill6280	https://mw2.wiki/skill/6280-death-clack/1/eternal	eternal
6281	Cold Judgement	skill0000	https://mw2.wiki/skill/6281-cold-judgement/1/eternal	eternal
6282	Reflect Magic	skill0000	https://mw2.wiki/skill/6282-reflect-magic/1/eternal	eternal
6283	Ice Storm	skill0000	https://mw2.wiki/skill/6283-ice-storm/1/eternal	eternal
6284	Freya's Bless	skill0000	https://mw2.wiki/skill/6284-freyas-bless/1/eternal	eternal
6285	Rage of Ice	skill0000	https://mw2.wiki/skill/6285-rage-of-ice/1/eternal	eternal
6286	Bless of Sword	skill6286	https://mw2.wiki/skill/6286-bless-of-sword/1/eternal	eternal
6287	Bless of Sword	skill6286	https://mw2.wiki/skill/6287-bless-of-sword/1/eternal	eternal
6288	Jinia's Prayer	skill6288	https://mw2.wiki/skill/6288-jinias-prayer/1/eternal	eternal
6289	Kegor's Courage	skill6289	https://mw2.wiki/skill/6289-kegors-courage/1/eternal	eternal
6290	Power Strike	skill0000	https://mw2.wiki/skill/6290-power-strike/1/eternal	eternal
6291	Power Strike	skill0000	https://mw2.wiki/skill/6291-power-strike/1/eternal	eternal
6292	Rush	skill0000	https://mw2.wiki/skill/6292-rush/1/eternal	eternal
6293	Power Strike	skill0000	https://mw2.wiki/skill/6293-power-strike/1/eternal	eternal
6294	Leader's Roar	skill1040	https://mw2.wiki/skill/6294-leaders-roar/1/eternal	eternal
6295	Point Target	skill0000	https://mw2.wiki/skill/6295-point-target/1/eternal	eternal
6296	Rush	skill0000	https://mw2.wiki/skill/6296-rush/1/eternal	eternal
6297	Cylinder Throw	skill0000	https://mw2.wiki/skill/6297-cylinder-throw/1/eternal	eternal
6298	Summon Follower Knight	skill0000	https://mw2.wiki/skill/6298-summon-follower-knight/1/eternal	eternal
6299	Breath of Ice Palace - Ice Storm	skill0000	https://mw2.wiki/skill/6299-breath-of-ice-palace-ice-storm/1/eternal	eternal
6300	Self-Destruction	skill0000	https://mw2.wiki/skill/6300-self-destruction/1/eternal	eternal
6301	Cold Mana's Fragment	skill6301	https://mw2.wiki/skill/6301-cold-manas-fragment/1/eternal	eternal
6302	Cold Air	skill6302	https://mw2.wiki/skill/6302-cold-air/1/eternal	eternal
6303	Trial of the Coup	skill0000	https://mw2.wiki/skill/6303-trial-of-the-coup/1/eternal	eternal
6304	Shock	skill0100	https://mw2.wiki/skill/6304-shock/1/eternal	eternal
6305	Sacred Gnosis	skill0000	https://mw2.wiki/skill/6305-sacred-gnosis/1/eternal	eternal
6306	Solina Strike	skill0096	https://mw2.wiki/skill/6306-solina-strike/1/eternal	eternal
6307	Opus of the Hand	skill0000	https://mw2.wiki/skill/6307-opus-of-the-hand/1/eternal	eternal
6308	Opus of the Wave	skill0000	https://mw2.wiki/skill/6308-opus-of-the-wave/1/eternal	eternal
6309	Pain of the Ascetic	skill0000	https://mw2.wiki/skill/6309-pain-of-the-ascetic/1/eternal	eternal
6310	Loss of Quest	skill0000	https://mw2.wiki/skill/6310-loss-of-quest/1/eternal	eternal
6311	Solina Thrust	skill0000	https://mw2.wiki/skill/6311-solina-thrust/1/eternal	eternal
6312	Launch Sacred Sword Energy	skill0000	https://mw2.wiki/skill/6312-launch-sacred-sword-energy/1/eternal	eternal
6313	Solina Bless	skill0000	https://mw2.wiki/skill/6313-solina-bless/1/eternal	eternal
6314	Sacred Judgement	skill0000	https://mw2.wiki/skill/6314-sacred-judgement/1/eternal	eternal
6315	Sacred Strike	skill0000	https://mw2.wiki/skill/6315-sacred-strike/1/eternal	eternal
6316	Accomplish of Authority	skill0000	https://mw2.wiki/skill/6316-accomplish-of-authority/1/eternal	eternal
6317	Sacred Tacit	skill0000	https://mw2.wiki/skill/6317-sacred-tacit/1/eternal	eternal
6318	Divine Shield Protection	skill1040	https://mw2.wiki/skill/6318-divine-shield-protection/1/eternal	eternal
6319	Sacred Magic Protection	skill6319	https://mw2.wiki/skill/6319-sacred-magic-protection/1/eternal	eternal
6320	Summon Sacred Magic Force	skill6320	https://mw2.wiki/skill/6320-summon-sacred-magic-force/1/eternal	eternal
6321	Divine Flash	skill0000	https://mw2.wiki/skill/6321-divine-flash/1/eternal	eternal
6322	Divine Impact	skill0000	https://mw2.wiki/skill/6322-divine-impact/1/eternal	eternal
6323	Divine Bolt	skill0000	https://mw2.wiki/skill/6323-divine-bolt/1/eternal	eternal
6324	Divine Strike	skill0000	https://mw2.wiki/skill/6324-divine-strike/1/eternal	eternal
6325	Divine Nova	skill0000	https://mw2.wiki/skill/6325-divine-nova/1/eternal	eternal
6326	Martyr's Happiness	skill30518	https://mw2.wiki/skill/6326-martyrs-happiness/1/eternal	eternal
6327	Sacred Worship	skill0000	https://mw2.wiki/skill/6327-sacred-worship/1/eternal	eternal
6328	Fighter Judgement	skill0000	https://mw2.wiki/skill/6328-fighter-judgement/1/eternal	eternal
6329	Fighter Strike	skill0000	https://mw2.wiki/skill/6329-fighter-strike/1/eternal	eternal
6330	Salmon Porridge Attack	skill0000	https://mw2.wiki/skill/6330-salmon-porridge-attack/1/eternal	eternal
6331	Camp Fire Tired	skill0000	https://mw2.wiki/skill/6331-camp-fire-tired/1/eternal	eternal
6332	Camp Fire Full	skill0000	https://mw2.wiki/skill/6332-camp-fire-full/1/eternal	eternal
6333	Electric Bolt 1	skill0096	https://mw2.wiki/skill/6333-electric-bolt-1/1/eternal	eternal
6334	Shock	skill0100	https://mw2.wiki/skill/6334-shock/1/eternal	eternal
6335	Electric Rain 1	skill0000	https://mw2.wiki/skill/6335-electric-rain-1/1/eternal	eternal
6336	Electric Rain 2	skill0000	https://mw2.wiki/skill/6336-electric-rain-2/1/eternal	eternal
6337	Red Slash 1	skill0000	https://mw2.wiki/skill/6337-red-slash-1/1/eternal	eternal
6338	Red Slash 2	skill0000	https://mw2.wiki/skill/6338-red-slash-2/1/eternal	eternal
6339	Sacred Hammer Attack	skill0096	https://mw2.wiki/skill/6339-sacred-hammer-attack/1/eternal	eternal
6340	Shock	skill0100	https://mw2.wiki/skill/6340-shock/1/eternal	eternal
6341	Stronghold Water Cannon	skill0000	https://mw2.wiki/skill/6341-stronghold-water-cannon/1/eternal	eternal
6342	Trap Over Steam	skill0000	https://mw2.wiki/skill/6342-trap-over-steam/1/eternal	eternal
6343	Maguen Plasma - Power	skill6343_1	https://mw2.wiki/skill/6343-maguen-plasma-power/1/eternal	eternal
6365	Maguen Plasma - Speed	skill6365_1	https://mw2.wiki/skill/6365-maguen-plasma-speed/1/eternal	eternal
6366	Maguen Plasma - Critical	skill6366_1	https://mw2.wiki/skill/6366-maguen-plasma-critical/1/eternal	eternal
6367	Maguen Plasma - Bistakon	skill6367_1	https://mw2.wiki/skill/6367-maguen-plasma-bistakon/1/eternal	eternal
6368	Maguen Plasma - Cokrakon	skill6368_1	https://mw2.wiki/skill/6368-maguen-plasma-cokrakon/1/eternal	eternal
6369	Maguen Plasma - Reptilikon	skill6369_1	https://mw2.wiki/skill/6369-maguen-plasma-reptilikon/1/eternal	eternal
6370	Thunderbolt	skill0000	https://mw2.wiki/skill/6370-thunderbolt/1/eternal	eternal
6371	Invincibility	skill0000	https://mw2.wiki/skill/6371-invincibility/1/eternal	eternal
6372	Power Up	skill0000	https://mw2.wiki/skill/6372-power-up/1/eternal	eternal
6373	Thunderbolt	skill0000	https://mw2.wiki/skill/6373-thunderbolt/1/eternal	eternal
6374	Notification - Thunderbolts	skill0000	https://mw2.wiki/skill/6374-notification-thunderbolts/1/eternal	eternal
6375	Notification - Thunderbolts	skill0000	https://mw2.wiki/skill/6375-notification-thunderbolts/1/eternal	eternal
6376	Sonic Strike	skill1417	https://mw2.wiki/skill/6376-sonic-strike/1/eternal	eternal
6377	Assault Boost	skill0000	https://mw2.wiki/skill/6377-assault-boost/1/eternal	eternal
6378	Earth Shift	skill0347	https://mw2.wiki/skill/6378-earth-shift/1/eternal	eternal
6379	Blood Spurt	skill0096	https://mw2.wiki/skill/6379-blood-spurt/1/eternal	eternal
6380	Bistakon Roar	skill1336	https://mw2.wiki/skill/6380-bistakon-roar/1/eternal	eternal
6381	Bistakon Soul Beam	skill1336	https://mw2.wiki/skill/6381-bistakon-soul-beam/1/eternal	eternal
6382	Bistakon Rolling Claw	skill0096	https://mw2.wiki/skill/6382-bistakon-rolling-claw/1/eternal	eternal
6383	Bistakon Deadly Roar	skill1336	https://mw2.wiki/skill/6383-bistakon-deadly-roar/1/eternal	eternal
6384	Bistakon Deadly Blow	skill0000	https://mw2.wiki/skill/6384-bistakon-deadly-blow/1/eternal	eternal
6385	Bistakon Critical Claw	skill0096	https://mw2.wiki/skill/6385-bistakon-critical-claw/1/eternal	eternal
6386	Bistakon Earth Rise	skill0100	https://mw2.wiki/skill/6386-bistakon-earth-rise/1/eternal	eternal
6387	Bistakon Earthquake	skill0000	https://mw2.wiki/skill/6387-bistakon-earthquake/1/eternal	eternal
6388	Bistakon Jump Blow	skill0000	https://mw2.wiki/skill/6388-bistakon-jump-blow/1/eternal	eternal
6389	Cokrakon Sonic Cage	skill0102	https://mw2.wiki/skill/6389-cokrakon-sonic-cage/1/eternal	eternal
6390	Cokrakon Sonic Explosion	skill1386	https://mw2.wiki/skill/6390-cokrakon-sonic-explosion/1/eternal	eternal
6391	Cokrakon Sonic Slash	skill0100	https://mw2.wiki/skill/6391-cokrakon-sonic-slash/1/eternal	eternal
6392	Cokrakon Sonic Shot	skill1104	https://mw2.wiki/skill/6392-cokrakon-sonic-shot/1/eternal	eternal
6393	Cokrakon Sonic Beam	skill0000	https://mw2.wiki/skill/6393-cokrakon-sonic-beam/1/eternal	eternal
6394	Cokrakon Sonic Bomb	skill0000	https://mw2.wiki/skill/6394-cokrakon-sonic-bomb/1/eternal	eternal
6395	Cokrakon Dreadful Clow	skill0096	https://mw2.wiki/skill/6395-cokrakon-dreadful-clow/1/eternal	eternal
6396	Cokrakon Panic	skill1169	https://mw2.wiki/skill/6396-cokrakon-panic/1/eternal	eternal
6397	Cokrakon Staggering Blow	skill0100	https://mw2.wiki/skill/6397-cokrakon-staggering-blow/1/eternal	eternal
6398	Cokrakon Sonic Shout	skill1169	https://mw2.wiki/skill/6398-cokrakon-sonic-shout/1/eternal	eternal
6399	Cokrakon Dreadful Piercing	skill0000	https://mw2.wiki/skill/6399-cokrakon-dreadful-piercing/1/eternal	eternal
6400	Cokrakon Dwindling Velocity	skill1386	https://mw2.wiki/skill/6400-cokrakon-dwindling-velocity/1/eternal	eternal
6401	Cokrakon Wheeling Clow	skill0000	https://mw2.wiki/skill/6401-cokrakon-wheeling-clow/1/eternal	eternal
6402	Torumba Poison Strike	skill0129	https://mw2.wiki/skill/6402-torumba-poison-strike/1/eternal	eternal
6403	Torumba Numbing Poison	skill1160	https://mw2.wiki/skill/6403-torumba-numbing-poison/1/eternal	eternal
6404	Torumba Poison Swing	skill1160	https://mw2.wiki/skill/6404-torumba-poison-swing/1/eternal	eternal
6405	Torumba Roar	skill1336	https://mw2.wiki/skill/6405-torumba-roar/1/eternal	eternal
6406	Torumba's Plague	skill4111	https://mw2.wiki/skill/6406-torumbas-plague/1/eternal	eternal
6407	Torumba's Constraint	skill5919	https://mw2.wiki/skill/6407-torumbas-constraint/1/eternal	eternal
6408	Soul Weakness	skill5919	https://mw2.wiki/skill/6408-soul-weakness/1/eternal	eternal
6409	Reptilikon Earthquake	skill0000	https://mw2.wiki/skill/6409-reptilikon-earthquake/1/eternal	eternal
6410	Reptilikon Rush	skill0100	https://mw2.wiki/skill/6410-reptilikon-rush/1/eternal	eternal
6411	Reptilikon Summon	skill0000	https://mw2.wiki/skill/6411-reptilikon-summon/1/eternal	eternal
6412	Reptilikon Critical Blow	skill0000	https://mw2.wiki/skill/6412-reptilikon-critical-blow/1/eternal	eternal
6413	Reptilikon Missile	skill0000	https://mw2.wiki/skill/6413-reptilikon-missile/1/eternal	eternal
6414	Reptilikon Charge	skill0100	https://mw2.wiki/skill/6414-reptilikon-charge/1/eternal	eternal
6415	Reptilikon Scratch	skill0000	https://mw2.wiki/skill/6415-reptilikon-scratch/1/eternal	eternal
6416	Reptilikon Poison Breath	skill1102	https://mw2.wiki/skill/6416-reptilikon-poison-breath/1/eternal	eternal
6417	Reptilikon Poison Shot	skill1102	https://mw2.wiki/skill/6417-reptilikon-poison-shot/1/eternal	eternal
6418	Reptilikon Fury Poison Bomb	skill1102	https://mw2.wiki/skill/6418-reptilikon-fury-poison-bomb/1/eternal	eternal
6419	Light of Scout	skill0000	https://mw2.wiki/skill/6419-light-of-scout/1/eternal	eternal
6420	Lizard Strike	skill0000	https://mw2.wiki/skill/6420-lizard-strike/1/eternal	eternal
6421	Rage of Soldier	skill0000	https://mw2.wiki/skill/6421-rage-of-soldier/1/eternal	eternal
6422	Resistance Explosion	skill0000	https://mw2.wiki/skill/6422-resistance-explosion/1/eternal	eternal
6423	Shock	skill0100	https://mw2.wiki/skill/6423-shock/1/eternal	eternal
6424	Double Shot	skill0000	https://mw2.wiki/skill/6424-double-shot/1/eternal	eternal
6425	Demotivation Hex	skill0122	https://mw2.wiki/skill/6425-demotivation-hex/1/eternal	eternal
6426	Priest's Ire	skill0000	https://mw2.wiki/skill/6426-priests-ire/1/eternal	eternal
6427	Medicinal Mushroom 1	skill0100	https://mw2.wiki/skill/6427-medicinal-mushroom-1/1/eternal	eternal
6428	Hold	skill1201	https://mw2.wiki/skill/6428-hold/1/eternal	eternal
6429	Cozy Mucus	skill6429	https://mw2.wiki/skill/6429-cozy-mucus/1/eternal	eternal
6430	Roar Hip Heal	skill0000	https://mw2.wiki/skill/6430-roar-hip-heal/1/eternal	eternal
6431	Feral Might	skill1068	https://mw2.wiki/skill/6431-feral-might/1/eternal	eternal
6432	Feral Focus	skill1077	https://mw2.wiki/skill/6432-feral-focus/1/eternal	eternal
6433	Feral Guidance	skill1240	https://mw2.wiki/skill/6433-feral-guidance/1/eternal	eternal
6434	Feral Haste	skill1086	https://mw2.wiki/skill/6434-feral-haste/1/eternal	eternal
6435	Curse of the Plains	skill6435	https://mw2.wiki/skill/6435-curse-of-the-plains/1/eternal	eternal
6436	Curse of the Dark Abyss	skill6435	https://mw2.wiki/skill/6436-curse-of-the-dark-abyss/1/eternal	eternal
6437	Area of Freezing Core	skill1183	https://mw2.wiki/skill/6437-area-of-freezing-core/1/eternal	eternal
6438	Penalty Area	skill4036	https://mw2.wiki/skill/6438-penalty-area/1/eternal	eternal
6439	Energy of Wisdom	skill6439	https://mw2.wiki/skill/6439-energy-of-wisdom/1/eternal	eternal
6440	Energy of Strong	skill6440	https://mw2.wiki/skill/6440-energy-of-strong/1/eternal	eternal
6441	Energy of Agile	skill6441	https://mw2.wiki/skill/6441-energy-of-agile/1/eternal	eternal
6442	Efficacy of Wisdom	skill6439	https://mw2.wiki/skill/6442-efficacy-of-wisdom/1/eternal	eternal
6443	Efficacy of Strength	skill6440	https://mw2.wiki/skill/6443-efficacy-of-strength/1/eternal	eternal
6444	Efficacy of Agility	skill6441	https://mw2.wiki/skill/6444-efficacy-of-agility/1/eternal	eternal
6445	Presentation - Freya's Message 1	skill0000	https://mw2.wiki/skill/6445-presentation-freyas-message-1/1/eternal	eternal
6446	Presentation - Freya's Message 2	skill0000	https://mw2.wiki/skill/6446-presentation-freyas-message-2/1/eternal	eternal
6447	Presentation - Freya's Message 3	skill0000	https://mw2.wiki/skill/6447-presentation-freyas-message-3/1/eternal	eternal
6448	Presentation - Freya's Message 4	skill0000	https://mw2.wiki/skill/6448-presentation-freyas-message-4/1/eternal	eternal
6449	Presentation - Freya's Message 5	skill0000	https://mw2.wiki/skill/6449-presentation-freyas-message-5/1/eternal	eternal
6450	Presentation - Freya Nova	skill0000	https://mw2.wiki/skill/6450-presentation-freya-nova/1/eternal	eternal
6451	Presentation - Freya Move	skill0000	https://mw2.wiki/skill/6451-presentation-freya-move/1/eternal	eternal
6452	Presentation - Freya Space Change	skill0000	https://mw2.wiki/skill/6452-presentation-freya-space-change/1/eternal	eternal
6453	Presentation - Freya Death	skill0000	https://mw2.wiki/skill/6453-presentation-freya-death/1/eternal	eternal
6454	Presentation - Freya Frustration	skill0000	https://mw2.wiki/skill/6454-presentation-freya-frustration/1/eternal	eternal
6455	Presentation - Freya Destroy	skill0000	https://mw2.wiki/skill/6455-presentation-freya-destroy/1/eternal	eternal
6456	Presentation - Freya Eternal Blizzard	skill0000	https://mw2.wiki/skill/6456-presentation-freya-eternal-blizzard/1/eternal	eternal
6457	Presentation - Absorption of Sirr	skill0000	https://mw2.wiki/skill/6457-presentation-absorption-of-sirr/1/eternal	eternal
6458	Presentation - Transform of Sirr	skill0000	https://mw2.wiki/skill/6458-presentation-transform-of-sirr/1/eternal	eternal
6459	Presentation - Kegor Super Buff	skill0000	https://mw2.wiki/skill/6459-presentation-kegor-super-buff/1/eternal	eternal
6460	Presentation - Jinia Super Buff	skill0000	https://mw2.wiki/skill/6460-presentation-jinia-super-buff/1/eternal	eternal
6461	Presentation - Kegor's Message 1	skill0000	https://mw2.wiki/skill/6461-presentation-kegors-message-1/1/eternal	eternal
6462	Presentation - Kegor's Message 1	skill0000	https://mw2.wiki/skill/6462-presentation-kegors-message-1/1/eternal	eternal
6463	Presentation - Transfer Achievement	skill0000	https://mw2.wiki/skill/6463-presentation-transfer-achievement/1/eternal	eternal
6464	Three Siblings' Trickery	ev_rotten_jack_ghost_i00	https://mw2.wiki/skill/6464-three-siblings-trickery/1/eternal	eternal
6465	Jack O'Lantern Card	skill0000	https://mw2.wiki/skill/6465-jack-olantern-card/1/eternal	eternal
6466	Rotten Jack O'Lantern Card	skill0000	https://mw2.wiki/skill/6466-rotten-jack-olantern-card/1/eternal	eternal
6467	Jack O'Lantern Card - Confirm Skill	skill0000	https://mw2.wiki/skill/6467-jack-olantern-card-confirm-skill/1/eternal	eternal
6468	Rotten Jack O'Lantern Card - Confirm Skill	skill0000	https://mw2.wiki/skill/6468-rotten-jack-olantern-card-confirm-skill/1/eternal	eternal
6469	Halloween Defeat	skill0000	https://mw2.wiki/skill/6469-halloween-defeat/1/eternal	eternal
6470	1 win	skill0000	https://mw2.wiki/skill/6470-1-win/1/eternal	eternal
6471	2 win	skill0000	https://mw2.wiki/skill/6471-2-win/1/eternal	eternal
6472	3 win	skill0000	https://mw2.wiki/skill/6472-3-win/1/eternal	eternal
6473	4 win	skill0000	https://mw2.wiki/skill/6473-4-win/1/eternal	eternal
6474	5 win	skill0000	https://mw2.wiki/skill/6474-5-win/1/eternal	eternal
6475	6 win	skill0000	https://mw2.wiki/skill/6475-6-win/1/eternal	eternal
6476	7 win	skill0000	https://mw2.wiki/skill/6476-7-win/1/eternal	eternal
6477	8 win	skill0000	https://mw2.wiki/skill/6477-8-win/1/eternal	eternal
6478	9 win	skill0000	https://mw2.wiki/skill/6478-9-win/1/eternal	eternal
6479	10 win	skill0000	https://mw2.wiki/skill/6479-10-win/1/eternal	eternal
6480	11 win	skill0000	https://mw2.wiki/skill/6480-11-win/1/eternal	eternal
6481	12 win	skill0000	https://mw2.wiki/skill/6481-12-win/1/eternal	eternal
6482	13 win	skill0000	https://mw2.wiki/skill/6482-13-win/1/eternal	eternal
6483	14 win	skill0000	https://mw2.wiki/skill/6483-14-win/1/eternal	eternal
6484	15 win	skill0000	https://mw2.wiki/skill/6484-15-win/1/eternal	eternal
6485	16 win	skill0000	https://mw2.wiki/skill/6485-16-win/1/eternal	eternal
6486	17 win	skill0000	https://mw2.wiki/skill/6486-17-win/1/eternal	eternal
6487	18 win	skill0000	https://mw2.wiki/skill/6487-18-win/1/eternal	eternal
6488	19 win	skill0000	https://mw2.wiki/skill/6488-19-win/1/eternal	eternal
6489	20 win	skill0000	https://mw2.wiki/skill/6489-20-win/1/eternal	eternal
6490	Jack's game - Gauge	skill0000	https://mw2.wiki/skill/6490-jacks-game-gauge/1/eternal	eternal
6491	Jack's game - Target	skill0000	https://mw2.wiki/skill/6491-jacks-game-target/1/eternal	eternal
6492	Holy Attack	skill0000	https://mw2.wiki/skill/6492-holy-attack/1/eternal	eternal
6493	Holy Attack	skill0000	https://mw2.wiki/skill/6493-holy-attack/1/eternal	eternal
6494	Holy Attack	skill0000	https://mw2.wiki/skill/6494-holy-attack/1/eternal	eternal
6495	Holy Attack	skill0000	https://mw2.wiki/skill/6495-holy-attack/1/eternal	eternal
6496	Holy Attack	skill0000	https://mw2.wiki/skill/6496-holy-attack/1/eternal	eternal
6497	Holy Attack	skill0000	https://mw2.wiki/skill/6497-holy-attack/1/eternal	eternal
6498	Holy Shot	skill0000	https://mw2.wiki/skill/6498-holy-shot/1/eternal	eternal
6499	Holy Shot	skill0000	https://mw2.wiki/skill/6499-holy-shot/1/eternal	eternal
6500	Holy Shot	skill0000	https://mw2.wiki/skill/6500-holy-shot/1/eternal	eternal
6501	Holy Shot	skill0000	https://mw2.wiki/skill/6501-holy-shot/1/eternal	eternal
6502	Holy Shot	skill0000	https://mw2.wiki/skill/6502-holy-shot/1/eternal	eternal
6503	Holy Shot	skill0000	https://mw2.wiki/skill/6503-holy-shot/1/eternal	eternal
6504	Holy Magic	skill0000	https://mw2.wiki/skill/6504-holy-magic/1/eternal	eternal
6505	Holy Magic	skill0000	https://mw2.wiki/skill/6505-holy-magic/1/eternal	eternal
6506	Holy Magic	skill0000	https://mw2.wiki/skill/6506-holy-magic/1/eternal	eternal
6507	Holy Magic	skill0000	https://mw2.wiki/skill/6507-holy-magic/1/eternal	eternal
6508	Holy Magic	skill0000	https://mw2.wiki/skill/6508-holy-magic/1/eternal	eternal
6509	Holy Magic	skill0000	https://mw2.wiki/skill/6509-holy-magic/1/eternal	eternal
6510	Holy Magic	skill0000	https://mw2.wiki/skill/6510-holy-magic/1/eternal	eternal
6511	Holy Magic	skill0000	https://mw2.wiki/skill/6511-holy-magic/1/eternal	eternal
6512	Holy Magic	skill0000	https://mw2.wiki/skill/6512-holy-magic/1/eternal	eternal
6513	Unholy Attack	skill0000	https://mw2.wiki/skill/6513-unholy-attack/1/eternal	eternal
6514	Unholy Attack	skill0000	https://mw2.wiki/skill/6514-unholy-attack/1/eternal	eternal
6515	Unholy Attack	skill0000	https://mw2.wiki/skill/6515-unholy-attack/1/eternal	eternal
6516	Unholy Attack	skill0000	https://mw2.wiki/skill/6516-unholy-attack/1/eternal	eternal
6517	Unholy Attack	skill0000	https://mw2.wiki/skill/6517-unholy-attack/1/eternal	eternal
6518	Unholy Attack	skill0000	https://mw2.wiki/skill/6518-unholy-attack/1/eternal	eternal
6519	Unholy Shot	skill0000	https://mw2.wiki/skill/6519-unholy-shot/1/eternal	eternal
6520	Unholy Shot	skill0000	https://mw2.wiki/skill/6520-unholy-shot/1/eternal	eternal
6521	Unholy Shot	skill0000	https://mw2.wiki/skill/6521-unholy-shot/1/eternal	eternal
6522	Unholy Shot	skill0000	https://mw2.wiki/skill/6522-unholy-shot/1/eternal	eternal
6523	Unholy Shot	skill0000	https://mw2.wiki/skill/6523-unholy-shot/1/eternal	eternal
6524	Unholy Shot	skill0000	https://mw2.wiki/skill/6524-unholy-shot/1/eternal	eternal
6525	Unholy Magic	skill0000	https://mw2.wiki/skill/6525-unholy-magic/1/eternal	eternal
6526	Unholy Magic	skill0000	https://mw2.wiki/skill/6526-unholy-magic/1/eternal	eternal
6527	Unholy Magic	skill0000	https://mw2.wiki/skill/6527-unholy-magic/1/eternal	eternal
6528	Unholy Magic	skill0000	https://mw2.wiki/skill/6528-unholy-magic/1/eternal	eternal
6529	Unholy Magic	skill0000	https://mw2.wiki/skill/6529-unholy-magic/1/eternal	eternal
6530	Unholy Magic	skill0000	https://mw2.wiki/skill/6530-unholy-magic/1/eternal	eternal
6531	Unholy Magic	skill0000	https://mw2.wiki/skill/6531-unholy-magic/1/eternal	eternal
6532	Unholy Magic	skill0000	https://mw2.wiki/skill/6532-unholy-magic/1/eternal	eternal
6533	Unholy Magic	skill0000	https://mw2.wiki/skill/6533-unholy-magic/1/eternal	eternal
6534	Fire Attack	skill0000	https://mw2.wiki/skill/6534-fire-attack/1/eternal	eternal
6535	Fire Attack	skill0000	https://mw2.wiki/skill/6535-fire-attack/1/eternal	eternal
6536	Fire Attack	skill0000	https://mw2.wiki/skill/6536-fire-attack/1/eternal	eternal
6537	Fire Attack	skill0000	https://mw2.wiki/skill/6537-fire-attack/1/eternal	eternal
6538	Fire Attack	skill0000	https://mw2.wiki/skill/6538-fire-attack/1/eternal	eternal
6539	Fire Attack	skill0000	https://mw2.wiki/skill/6539-fire-attack/1/eternal	eternal
6540	Fire Shot	skill0000	https://mw2.wiki/skill/6540-fire-shot/1/eternal	eternal
6541	Fire Shot	skill0000	https://mw2.wiki/skill/6541-fire-shot/1/eternal	eternal
6542	Fire Shot	skill0000	https://mw2.wiki/skill/6542-fire-shot/1/eternal	eternal
6543	Fire Shot	skill0000	https://mw2.wiki/skill/6543-fire-shot/1/eternal	eternal
6544	Fire Shot	skill0000	https://mw2.wiki/skill/6544-fire-shot/1/eternal	eternal
6545	Fire Shot	skill0000	https://mw2.wiki/skill/6545-fire-shot/1/eternal	eternal
6546	Fire Magic	skill0000	https://mw2.wiki/skill/6546-fire-magic/1/eternal	eternal
6547	Fire Magic	skill0000	https://mw2.wiki/skill/6547-fire-magic/1/eternal	eternal
6548	Fire Magic	skill0000	https://mw2.wiki/skill/6548-fire-magic/1/eternal	eternal
6549	Fire Magic	skill0000	https://mw2.wiki/skill/6549-fire-magic/1/eternal	eternal
6550	Fire Magic	skill0000	https://mw2.wiki/skill/6550-fire-magic/1/eternal	eternal
6551	Fire Magic	skill0000	https://mw2.wiki/skill/6551-fire-magic/1/eternal	eternal
6552	Fire Magic	skill0000	https://mw2.wiki/skill/6552-fire-magic/1/eternal	eternal
6553	Fire Magic	skill0000	https://mw2.wiki/skill/6553-fire-magic/1/eternal	eternal
6554	Fire Magic	skill0000	https://mw2.wiki/skill/6554-fire-magic/1/eternal	eternal
6555	Water Attack	skill0000	https://mw2.wiki/skill/6555-water-attack/1/eternal	eternal
6556	Water Attack	skill0000	https://mw2.wiki/skill/6556-water-attack/1/eternal	eternal
6557	Water Attack	skill0000	https://mw2.wiki/skill/6557-water-attack/1/eternal	eternal
6558	Water Attack	skill0000	https://mw2.wiki/skill/6558-water-attack/1/eternal	eternal
6559	Water Attack	skill0000	https://mw2.wiki/skill/6559-water-attack/1/eternal	eternal
6560	Water Attack	skill0000	https://mw2.wiki/skill/6560-water-attack/1/eternal	eternal
6561	Water Shot	skill0000	https://mw2.wiki/skill/6561-water-shot/1/eternal	eternal
6562	Water Shot	skill0000	https://mw2.wiki/skill/6562-water-shot/1/eternal	eternal
6563	Water Shot	skill0000	https://mw2.wiki/skill/6563-water-shot/1/eternal	eternal
6564	Water Shot	skill0000	https://mw2.wiki/skill/6564-water-shot/1/eternal	eternal
6565	Water Shot	skill0000	https://mw2.wiki/skill/6565-water-shot/1/eternal	eternal
6566	Water Shot	skill0000	https://mw2.wiki/skill/6566-water-shot/1/eternal	eternal
6567	Water Magic	skill0000	https://mw2.wiki/skill/6567-water-magic/1/eternal	eternal
6568	Water Magic	skill0000	https://mw2.wiki/skill/6568-water-magic/1/eternal	eternal
6569	Water Magic	skill0000	https://mw2.wiki/skill/6569-water-magic/1/eternal	eternal
6570	Water Magic	skill0000	https://mw2.wiki/skill/6570-water-magic/1/eternal	eternal
6571	Water Magic	skill0000	https://mw2.wiki/skill/6571-water-magic/1/eternal	eternal
6572	Water Magic	skill0000	https://mw2.wiki/skill/6572-water-magic/1/eternal	eternal
6573	Water Magic	skill0000	https://mw2.wiki/skill/6573-water-magic/1/eternal	eternal
6574	Water Magic	skill0000	https://mw2.wiki/skill/6574-water-magic/1/eternal	eternal
