skill_id	skill_name	skill_icon	skill_link	chronicle
3836	Dual-Blade Weapon of Boost HP	skill0211	https://mw2.wiki/skill/3836-dual-blade-weapon-of-boost-hp/1/lu4	lu4
3837	Dual-Blade Weapon of Critical Damage	skill0193	https://mw2.wiki/skill/3837-dual-blade-weapon-of-critical-damage/1/lu4	lu4
3838	Dual-Blade Weapon of Critical Chance	skill1077	https://mw2.wiki/skill/3838-dual-blade-weapon-of-critical-chance/1/lu4	lu4
3839	Dual-Blade Weapon of Stun	skill0100	https://mw2.wiki/skill/3839-dual-blade-weapon-of-stun/1/lu4	lu4
3840	Two-handed Sword of Haste	skill1086	https://mw2.wiki/skill/3840-two-handed-sword-of-haste/1/lu4	lu4
3841	Two-handed Sword of Guidance	skill1240	https://mw2.wiki/skill/3841-two-handed-sword-of-guidance/1/lu4	lu4
3842	Two-handed Sword of Vampiric Rage	skill1268	https://mw2.wiki/skill/3842-two-handed-sword-of-vampiric-rage/1/lu4	lu4
3843	Two-handed Sword of Boost HP	skill0211	https://mw2.wiki/skill/3843-two-handed-sword-of-boost-hp/1/lu4	lu4
3844	Two-handed Sword of Critical Damage	skill0193	https://mw2.wiki/skill/3844-two-handed-sword-of-critical-damage/1/lu4	lu4
3845	Two-handed Sword of Critical Chance	skill1077	https://mw2.wiki/skill/3845-two-handed-sword-of-critical-chance/1/lu4	lu4
3846	Ancient Sword of Haste	skill1086	https://mw2.wiki/skill/3846-ancient-sword-of-haste/1/lu4	lu4
3847	Ancient Sword of Guidance	skill1240	https://mw2.wiki/skill/3847-ancient-sword-of-guidance/1/lu4	lu4
3848	Ancient Sword of Vampiric Rage	skill1268	https://mw2.wiki/skill/3848-ancient-sword-of-vampiric-rage/1/lu4	lu4
3849	Ancient Sword of Boost HP	skill0211	https://mw2.wiki/skill/3849-ancient-sword-of-boost-hp/1/lu4	lu4
3850	Ancient Sword of Critical Damage	skill0193	https://mw2.wiki/skill/3850-ancient-sword-of-critical-damage/1/lu4	lu4
3851	Ancient Sword of Critical Chance	skill1077	https://mw2.wiki/skill/3851-ancient-sword-of-critical-chance/1/lu4	lu4
3852	Sword of Mana Boost	skill0213	https://mw2.wiki/skill/3852-sword-of-mana-boost/1/lu4	lu4
3853	Sword of Mana Regeneration	skill1047	https://mw2.wiki/skill/3853-sword-of-mana-regeneration/1/lu4	lu4
3854	Sword of Empower	skill1059	https://mw2.wiki/skill/3854-sword-of-empower/1/lu4	lu4
3855	not_used	skill0000	https://mw2.wiki/skill/3855-notused/1/lu4	lu4
3856	Sword of Divine Power	skill1459	https://mw2.wiki/skill/3856-sword-of-divine-power/1/lu4	lu4
3857	Sword of Clarity	skill1397	https://mw2.wiki/skill/3857-sword-of-clarity/1/lu4	lu4
3858	Dagger of Avoid	skill1087	https://mw2.wiki/skill/3858-dagger-of-avoid/1/lu4	lu4
3859	Dagger of Haste	skill1086	https://mw2.wiki/skill/3859-dagger-of-haste/1/lu4	lu4
3860	Dagger of Regeneration	skill1044	https://mw2.wiki/skill/3860-dagger-of-regeneration/1/lu4	lu4
3861	Dagger of Poison	skill0129	https://mw2.wiki/skill/3861-dagger-of-poison/1/lu4	lu4
3862	Dagger of Guidance	skill1240	https://mw2.wiki/skill/3862-dagger-of-guidance/1/lu4	lu4
3863	Bow of Guidance	skill1240	https://mw2.wiki/skill/3863-bow-of-guidance/1/lu4	lu4
3864	Bow of Haste	skill1086	https://mw2.wiki/skill/3864-bow-of-haste/1/lu4	lu4
3865	Bow of Long Shot	skill0113	https://mw2.wiki/skill/3865-bow-of-long-shot/1/lu4	lu4
3867	Bow of Boost HP	skill0211	https://mw2.wiki/skill/3867-bow-of-boost-hp/1/lu4	lu4
3873	Polearm of Critical Damage	skill0193	https://mw2.wiki/skill/3873-polearm-of-critical-damage/1/lu4	lu4
3874	Polearm of Critical Chance	skill1077	https://mw2.wiki/skill/3874-polearm-of-critical-chance/1/lu4	lu4
3875	Polearm of Regeneration	skill1044	https://mw2.wiki/skill/3875-polearm-of-regeneration/1/lu4	lu4
3876	Polearm of Stun	skill0100	https://mw2.wiki/skill/3876-polearm-of-stun/1/lu4	lu4
3877	Polearm of Boost HP	skill0211	https://mw2.wiki/skill/3877-polearm-of-boost-hp/1/lu4	lu4
3878	Polearm of Might	skill1068	https://mw2.wiki/skill/3878-polearm-of-might/1/lu4	lu4
3879	Fist Weapon of Might	skill1068	https://mw2.wiki/skill/3879-fist-weapon-of-might/1/lu4	lu4
3880	Fist Weapon of Haste	skill1086	https://mw2.wiki/skill/3880-fist-weapon-of-haste/1/lu4	lu4
3881	Fist Weapon of Boost HP	skill0211	https://mw2.wiki/skill/3881-fist-weapon-of-boost-hp/1/lu4	lu4
3882	Fist Weapon of Stun	skill0100	https://mw2.wiki/skill/3882-fist-weapon-of-stun/1/lu4	lu4
3883	Fist Weapon of Critical Damage	skill0193	https://mw2.wiki/skill/3883-fist-weapon-of-critical-damage/1/lu4	lu4
3884	Blunt Weapon of Boost HP	skill0211	https://mw2.wiki/skill/3884-blunt-weapon-of-boost-hp/1/lu4	lu4
3885	Blunt Weapon of Stun	skill0100	https://mw2.wiki/skill/3885-blunt-weapon-of-stun/1/lu4	lu4
3886	Blunt Weapon of Haste	skill1086	https://mw2.wiki/skill/3886-blunt-weapon-of-haste/1/lu4	lu4
3887	Blunt Weapon of Regeneration	skill1044	https://mw2.wiki/skill/3887-blunt-weapon-of-regeneration/1/lu4	lu4
3888	Blunt Weapon of Guidance	skill1240	https://mw2.wiki/skill/3888-blunt-weapon-of-guidance/1/lu4	lu4
3889	Blunt Weapon of Empower	skill1059	https://mw2.wiki/skill/3889-blunt-weapon-of-empower/1/lu4	lu4
3890	Blunt Weapon of Mana Boost	skill0213	https://mw2.wiki/skill/3890-blunt-weapon-of-mana-boost/1/lu4	lu4
3891	Blunt Weapon of Boost HP	skill0211	https://mw2.wiki/skill/3891-blunt-weapon-of-boost-hp/1/lu4	lu4
3892	Blunt Weapon of Clarity	skill1397	https://mw2.wiki/skill/3892-blunt-weapon-of-clarity/1/lu4	lu4
3893	Blunt Weapon of Mana Regeneration	skill1047	https://mw2.wiki/skill/3893-blunt-weapon-of-mana-regeneration/1/lu4	lu4
3894	Two-handed Blunt Weapon of Critical Damage	skill0193	https://mw2.wiki/skill/3894-two-handed-blunt-weapon-of-critical-damage/1/lu4	lu4
3895	Two-handed Blunt Weapon of Critical Chance	skill1077	https://mw2.wiki/skill/3895-two-handed-blunt-weapon-of-critical-chance/1/lu4	lu4
3896	Two-handed Blunt Weapon of Haste	skill1086	https://mw2.wiki/skill/3896-two-handed-blunt-weapon-of-haste/1/lu4	lu4
3897	Two-handed Blunt Weapon of Might	skill1068	https://mw2.wiki/skill/3897-two-handed-blunt-weapon-of-might/1/lu4	lu4
3898	Two-handed Blunt Weapon of Guidance	skill1240	https://mw2.wiki/skill/3898-two-handed-blunt-weapon-of-guidance/1/lu4	lu4
3899	Staff of Empower	skill1059	https://mw2.wiki/skill/3899-staff-of-empower/1/lu4	lu4
3900	Staff of Divine Power	skill1459	https://mw2.wiki/skill/3900-staff-of-divine-power/1/lu4	lu4
3901	Staff of Mana Boost	skill0213	https://mw2.wiki/skill/3901-staff-of-mana-boost/1/lu4	lu4
3902	Staff of Clarity	skill1397	https://mw2.wiki/skill/3902-staff-of-clarity/1/lu4	lu4
3940	Necklace Augment - Holy Attack	skill4416_dwarf	https://mw2.wiki/skill/3940-necklace-augment-holy-attack/1/lu4	lu4
3941	Necklace Augment - Dark Attack	skill4416_dwarf	https://mw2.wiki/skill/3941-necklace-augment-dark-attack/1/lu4	lu4
3942	Necklace Augment - Fire Attack	skill4416_dwarf	https://mw2.wiki/skill/3942-necklace-augment-fire-attack/1/lu4	lu4
3943	Necklace Augment - Water Attack	skill4416_dwarf	https://mw2.wiki/skill/3943-necklace-augment-water-attack/1/lu4	lu4
3944	Necklace Augment - Wind Attack	skill4416_dwarf	https://mw2.wiki/skill/3944-necklace-augment-wind-attack/1/lu4	lu4
3945	Necklace Augment - Earth Attack	skill4416_dwarf	https://mw2.wiki/skill/3945-necklace-augment-earth-attack/1/lu4	lu4
4001	Gust	skill0000	https://mw2.wiki/skill/4001-gust/1/lu4	lu4
4002	Blood Siphon	skill0000	https://mw2.wiki/skill/4002-blood-siphon/1/lu4	lu4
4003	Golem Body	skill0000	https://mw2.wiki/skill/4003-golem-body/1/lu4	lu4
4004	Fragile Skull	skill0000	https://mw2.wiki/skill/4004-fragile-skull/1/lu4	lu4
4005	Floating Target	skill0000	https://mw2.wiki/skill/4005-floating-target/1/lu4	lu4
4006	Burning Wood	skill0000	https://mw2.wiki/skill/4006-burning-wood/1/lu4	lu4
4007	Immortal Life	skill0000	https://mw2.wiki/skill/4007-immortal-life/1/lu4	lu4
4008	Insect Skin	skill0000	https://mw2.wiki/skill/4008-insect-skin/1/lu4	lu4
4009	Fire Resistance	skill4009	https://mw2.wiki/skill/4009-fire-resistance/1/lu4	lu4
4010	Water Resistance	skill4010	https://mw2.wiki/skill/4010-water-resistance/1/lu4	lu4
4011	Wind Resistance	skill4011	https://mw2.wiki/skill/4011-wind-resistance/1/lu4	lu4
4012	Earth Resistance	skill4012	https://mw2.wiki/skill/4012-earth-resistance/1/lu4	lu4
4013	Fire Resistance, Water Vulnerability	skill0000	https://mw2.wiki/skill/4013-fire-resistance-water-vulnerability/1/lu4	lu4
4014	Water Resistance, Fire Vulnerability	skill0000	https://mw2.wiki/skill/4014-water-resistance-fire-vulnerability/1/lu4	lu4
4015	Wind Resistance, Earth Vulnerability	skill0000	https://mw2.wiki/skill/4015-wind-resistance-earth-vulnerability/1/lu4	lu4
4016	Earth Resistance, Wind Vulnerability	skill0000	https://mw2.wiki/skill/4016-earth-resistance-wind-vulnerability/1/lu4	lu4
4017	Queen Ant's Blow	skill0000	https://mw2.wiki/skill/4017-queen-ants-blow/1/lu4	lu4
4018	Decrease Speed	skill4018	https://mw2.wiki/skill/4018-decrease-speed/1/lu4	lu4
4019	Decrease Speed	skill4019	https://mw2.wiki/skill/4019-decrease-speed/1/lu4	lu4
4020	Nurse Ant Heal	skill0000	https://mw2.wiki/skill/4020-nurse-ant-heal/1/lu4	lu4
4021	Queen Ant	skillboss	https://mw2.wiki/skill/4021-queen-ant/1/lu4	lu4
4022	Body of Nurse Ant	skill0000	https://mw2.wiki/skill/4022-body-of-nurse-ant/1/lu4	lu4
4023	Body of Royal Guard Ant	skill0000	https://mw2.wiki/skill/4023-body-of-royal-guard-ant/1/lu4	lu4
4024	Nurse Ant Heal	skill0000	https://mw2.wiki/skill/4024-nurse-ant-heal/1/lu4	lu4
4025	Master Recharge	skill0000	https://mw2.wiki/skill/4025-master-recharge/1/lu4	lu4
4026	Gludio Flame	skill0000	https://mw2.wiki/skill/4026-gludio-flame/1/lu4	lu4
4027	Gludio Heal	skill0000	https://mw2.wiki/skill/4027-gludio-heal/1/lu4	lu4
4028	Might	skill4028	https://mw2.wiki/skill/4028-might/1/lu4	lu4
4029	Shield	skill1040	https://mw2.wiki/skill/4029-shield/1/lu4	lu4
4030	Might	skill4028	https://mw2.wiki/skill/4030-might/1/lu4	lu4
4031	Might	skill4031	https://mw2.wiki/skill/4031-might/1/lu4	lu4
4032	Power Strike	skill0000	https://mw2.wiki/skill/4032-power-strike/1/lu4	lu4
4033	Aura Burn	skill0000	https://mw2.wiki/skill/4033-aura-burn/1/lu4	lu4
4034	Ice Bolt	skill1184	https://mw2.wiki/skill/4034-ice-bolt/1/lu4	lu4
4035	Poison	skill4035	https://mw2.wiki/skill/4035-poison/1/lu4	lu4
4036	Poison	skill4036	https://mw2.wiki/skill/4036-poison/1/lu4	lu4
4037	Weakness	skill4037	https://mw2.wiki/skill/4037-weakness/1/lu4	lu4
4038	Shackle	skill4038	https://mw2.wiki/skill/4038-shackle/1/lu4	lu4
4039	Mana Drain	skill0000	https://mw2.wiki/skill/4039-mana-drain/1/lu4	lu4
4040	Power Shot	skill0000	https://mw2.wiki/skill/4040-power-shot/1/lu4	lu4
4041	Cruma Blaze	skill0000	https://mw2.wiki/skill/4041-cruma-blaze/1/lu4	lu4
4042	Nurka Blaze	skill0000	https://mw2.wiki/skill/4042-nurka-blaze/1/lu4	lu4
4043	Partisan Flame	skill0000	https://mw2.wiki/skill/4043-partisan-flame/1/lu4	lu4
4044	Partisan Heal	skill0000	https://mw2.wiki/skill/4044-partisan-heal/1/lu4	lu4
4045	Resist Full Magic Attack	skill0000	https://mw2.wiki/skill/4045-resist-full-magic-attack/1/lu4	lu4
4046	Sleep	skill4046	https://mw2.wiki/skill/4046-sleep/1/lu4	lu4
4047	Hold	skill4047	https://mw2.wiki/skill/4047-hold/1/lu4	lu4
4048	Dash	skill0000	https://mw2.wiki/skill/4048-dash/1/lu4	lu4
4049	Cubic Strike	skill0000	https://mw2.wiki/skill/4049-cubic-strike/1/lu4	lu4
4050	Cubic Drain	skill0000	https://mw2.wiki/skill/4050-cubic-drain/1/lu4	lu4
4051	Cubic Heal	skill0000	https://mw2.wiki/skill/4051-cubic-heal/1/lu4	lu4
4052	Cubic Poison	skill1168	https://mw2.wiki/skill/4052-cubic-poison/1/lu4	lu4
4053	Cubic Weakness	skill1164	https://mw2.wiki/skill/4053-cubic-weakness/1/lu4	lu4
4054	Cubic Hex	skill0122	https://mw2.wiki/skill/4054-cubic-hex/1/lu4	lu4
4055	Cubic Shackle	skill1206	https://mw2.wiki/skill/4055-cubic-shackle/1/lu4	lu4
4056	Immortal Attack	skill0000	https://mw2.wiki/skill/4056-immortal-attack/1/lu4	lu4
4057	Insect Vulnerability	skill0000	https://mw2.wiki/skill/4057-insect-vulnerability/1/lu4	lu4
4058	Animal Vulnerability	skill0000	https://mw2.wiki/skill/4058-animal-vulnerability/1/lu4	lu4
4059	Plant Vulnerability	skill0000	https://mw2.wiki/skill/4059-plant-vulnerability/1/lu4	lu4
4060	Beast Vulnerability	skill0000	https://mw2.wiki/skill/4060-beast-vulnerability/1/lu4	lu4
4061	Dragon Vulnerability	skill0000	https://mw2.wiki/skill/4061-dragon-vulnerability/1/lu4	lu4
4062	Orfen	skillboss	https://mw2.wiki/skill/4062-orfen/1/lu4	lu4
4063	Paralysis	skill1170	https://mw2.wiki/skill/4063-paralysis/1/lu4	lu4
4064	Paralysis	skill1170	https://mw2.wiki/skill/4064-paralysis/1/lu4	lu4
4065	Heal	skill0000	https://mw2.wiki/skill/4065-heal/1/lu4	lu4
4066	Twister	skill0000	https://mw2.wiki/skill/4066-twister/1/lu4	lu4
4067	Blow	skill0000	https://mw2.wiki/skill/4067-blow/1/lu4	lu4
4068	Mechanical Cannon	skill0000	https://mw2.wiki/skill/4068-mechanical-cannon/1/lu4	lu4
4069	Curve Beam	skill0000	https://mw2.wiki/skill/4069-curve-beam/1/lu4	lu4
4070	Decrease Atk. Spd.	skill1206	https://mw2.wiki/skill/4070-decrease-atk-spd/1/lu4	lu4
4071	Bow/Crossbow Resistance	skill4071	https://mw2.wiki/skill/4071-bowcrossbow-resistance/1/lu4	lu4
4072	Stun	skill0100	https://mw2.wiki/skill/4072-stun/1/lu4	lu4
4073	Stun	skill0100	https://mw2.wiki/skill/4073-stun/1/lu4	lu4
4074	Haste	skill1086	https://mw2.wiki/skill/4074-haste/1/lu4	lu4
4075	Stun	skill0092	https://mw2.wiki/skill/4075-stun/1/lu4	lu4
4076	Decrease Speed	skill1160	https://mw2.wiki/skill/4076-decrease-speed/1/lu4	lu4
4077	Aura Burn	skill0000	https://mw2.wiki/skill/4077-aura-burn/1/lu4	lu4
4078	Flame Strike	skill0000	https://mw2.wiki/skill/4078-flame-strike/1/lu4	lu4
4079	Siege Hammer	skill0000	https://mw2.wiki/skill/4079-siege-hammer/1/lu4	lu4
4080	Dark Heal	skill0000	https://mw2.wiki/skill/4080-dark-heal/1/lu4	lu4
4081	Pretending to steal	skill0000	https://mw2.wiki/skill/4081-pretending-to-steal/1/lu4	lu4
4082	Poison of Death	skill4082	https://mw2.wiki/skill/4082-poison-of-death/1/lu4	lu4
4083	Kalis' Poison	skill0000	https://mw2.wiki/skill/4083-kalis-poison/1/lu4	lu4
4084	Physical Attack Resistance	skill4084	https://mw2.wiki/skill/4084-physical-attack-resistance/1/lu4	lu4
4085	Critical Damage	skill4085	https://mw2.wiki/skill/4085-critical-damage/1/lu4	lu4
4086	Critical Chance	skill4086	https://mw2.wiki/skill/4086-critical-chance/1/lu4	lu4
4087	Blaze	skill0000	https://mw2.wiki/skill/4087-blaze/1/lu4	lu4
4088	Bleed	skill0096	https://mw2.wiki/skill/4088-bleed/1/lu4	lu4
4089	Spirit Bear	skill0076	https://mw2.wiki/skill/4089-spirit-bear/1/lu4	lu4
4090	Spirit Wolf	skill0083	https://mw2.wiki/skill/4090-spirit-wolf/1/lu4	lu4
4091	Spirit Ogre	skill0109	https://mw2.wiki/skill/4091-spirit-ogre/1/lu4	lu4
4092	Spirit Puma	skill0282	https://mw2.wiki/skill/4092-spirit-puma/1/lu4	lu4
4093	Evasion	skill4093	https://mw2.wiki/skill/4093-evasion/1/lu4	lu4
4094	Cancellation	skill0000	https://mw2.wiki/skill/4094-cancellation/1/lu4	lu4
4095	Damage Shield	skill4095	https://mw2.wiki/skill/4095-damage-shield/1/lu4	lu4
4096	Hawk Eye	skill0131	https://mw2.wiki/skill/4096-hawk-eye/1/lu4	lu4
4097	Chant of Life	skill1229	https://mw2.wiki/skill/4097-chant-of-life/1/lu4	lu4
4098	Silence	skill1064	https://mw2.wiki/skill/4098-silence/1/lu4	lu4
4099	Berserker Spirit	skill1062	https://mw2.wiki/skill/4099-berserker-spirit/1/lu4	lu4
4100	Prominence	skill0000	https://mw2.wiki/skill/4100-prominence/1/lu4	lu4
4101	Spinning Slasher	skill0000	https://mw2.wiki/skill/4101-spinning-slasher/1/lu4	lu4
4102	Surrender to Fire	skill4279_new	https://mw2.wiki/skill/4102-surrender-to-fire/1/lu4	lu4
4103	Ultimate Evasion	skill0000	https://mw2.wiki/skill/4103-ultimate-evasion/1/lu4	lu4
4104	Chill Flame	skill1100	https://mw2.wiki/skill/4104-chill-flame/1/lu4	lu4
4105	Beam Cannon	skill0000	https://mw2.wiki/skill/4105-beam-cannon/1/lu4	lu4
4106	Antharas Jumping Slam	skill4106	https://mw2.wiki/skill/4106-antharas-jumping-slam/1/lu4	lu4
4107	Antharas Tail Swing	skill4107	https://mw2.wiki/skill/4107-antharas-tail-swing/1/lu4	lu4
4108	Antharas Fear	skill4108	https://mw2.wiki/skill/4108-antharas-fear/1/lu4	lu4
4109	Curse of Antharas	skill4109	https://mw2.wiki/skill/4109-curse-of-antharas/1/lu4	lu4
4110	Antharas Earthquake	skill0000	https://mw2.wiki/skill/4110-antharas-earthquake/1/lu4	lu4
4111	Antharas Dragon Breath	skill4111	https://mw2.wiki/skill/4111-antharas-dragon-breath/1/lu4	lu4
4112	Antharas Smash	skill0000	https://mw2.wiki/skill/4112-antharas-smash/1/lu4	lu4
4113	Antharas Smash	skill0000	https://mw2.wiki/skill/4113-antharas-smash/1/lu4	lu4
4114	Aden Flame	skill0000	https://mw2.wiki/skill/4114-aden-flame/1/lu4	lu4
4115	Aden Heal	skill0000	https://mw2.wiki/skill/4115-aden-heal/1/lu4	lu4
4116	Magic Attack Resistance	skill4116_new	https://mw2.wiki/skill/4116-magic-attack-resistance/1/lu4	lu4
4117	Paralysis	skill1170	https://mw2.wiki/skill/4117-paralysis/1/lu4	lu4
4118	Paralysis	skill1170	https://mw2.wiki/skill/4118-paralysis/1/lu4	lu4
4119	Decrease Accuracy	skill1222	https://mw2.wiki/skill/4119-decrease-accuracy/1/lu4	lu4
4120	Stun	skill0101	https://mw2.wiki/skill/4120-stun/1/lu4	lu4
4121	Summoned Monster Magic Protection	skill0000	https://mw2.wiki/skill/4121-summoned-monster-magic-protection/1/lu4	lu4
4122	Antharas	skillboss	https://mw2.wiki/skill/4122-antharas/1/lu4	lu4
4123	Hostile Feeling	skill0000	https://mw2.wiki/skill/4123-hostile-feeling/1/lu4	lu4
4124	Spear Attack	skill0000	https://mw2.wiki/skill/4124-spear-attack/1/lu4	lu4
4125	Antharas Recovery	skill1044	https://mw2.wiki/skill/4125-antharas-recovery/1/lu4	lu4
4126	Reduce Delay	skill0164	https://mw2.wiki/skill/4126-reduce-delay/1/lu4	lu4
4127	Baium Attack	skill0000	https://mw2.wiki/skill/4127-baium-attack/1/lu4	lu4
4128	Wind Of Force	skill0000	https://mw2.wiki/skill/4128-wind-of-force/1/lu4	lu4
4129	Earthquake	skill0000	https://mw2.wiki/skill/4129-earthquake/1/lu4	lu4
4130	Lightning	skill0000	https://mw2.wiki/skill/4130-lightning/1/lu4	lu4
4131	Baium Paralysis	skill1170	https://mw2.wiki/skill/4131-baium-paralysis/1/lu4	lu4
4132	Spear Attack	skill0000	https://mw2.wiki/skill/4132-spear-attack/1/lu4	lu4
4133	Heal	skill0000	https://mw2.wiki/skill/4133-heal/1/lu4	lu4
4134	Seal	skill0000	https://mw2.wiki/skill/4134-seal/1/lu4	lu4
4135	Baium Heal	skill0000	https://mw2.wiki/skill/4135-baium-heal/1/lu4	lu4
4136	Baium's Gift	skill0000	https://mw2.wiki/skill/4136-baiums-gift/1/lu4	lu4
4137	Hydro Screw	skill0000	https://mw2.wiki/skill/4137-hydro-screw/1/lu4	lu4
4138	Corpse Burst	skill0000	https://mw2.wiki/skill/4138-corpse-burst/1/lu4	lu4
4139	Boom Attack	skill0000	https://mw2.wiki/skill/4139-boom-attack/1/lu4	lu4
4140	Contract Payment	skill1100	https://mw2.wiki/skill/4140-contract-payment/1/lu4	lu4
4141	Wind Fist	skill0000	https://mw2.wiki/skill/4141-wind-fist/1/lu4	lu4
4142	Fast Wind Fist	skill0000	https://mw2.wiki/skill/4142-fast-wind-fist/1/lu4	lu4
4143	Bomb	skill0000	https://mw2.wiki/skill/4143-bomb/1/lu4	lu4
4144	Mimic Attack	skill0000	https://mw2.wiki/skill/4144-mimic-attack/1/lu4	lu4
4145	Decrease P. Atk.	skill4037	https://mw2.wiki/skill/4145-decrease-p-atk/1/lu4	lu4
4146	Decrease P. Def.	skill0122	https://mw2.wiki/skill/4146-decrease-p-def/1/lu4	lu4
4147	Dispel	skill0000	https://mw2.wiki/skill/4147-dispel/1/lu4	lu4
4148	Poison	skill4036	https://mw2.wiki/skill/4148-poison/1/lu4	lu4
4149	Bleed	skill0096	https://mw2.wiki/skill/4149-bleed/1/lu4	lu4
4150	Flame	skill1100	https://mw2.wiki/skill/4150-flame/1/lu4	lu4
4151	Wind Strike	skill0000	https://mw2.wiki/skill/4151-wind-strike/1/lu4	lu4
4152	Drain Energy	skill0000	https://mw2.wiki/skill/4152-drain-energy/1/lu4	lu4
4153	Decrease Speed	skill1184	https://mw2.wiki/skill/4153-decrease-speed/1/lu4	lu4
4154	Mana Burn	skill0000	https://mw2.wiki/skill/4154-mana-burn/1/lu4	lu4
4155	Twister	skill0000	https://mw2.wiki/skill/4155-twister/1/lu4	lu4
4156	Beam Cannon	skill0000	https://mw2.wiki/skill/4156-beam-cannon/1/lu4	lu4
4157	Blaze	skill0000	https://mw2.wiki/skill/4157-blaze/1/lu4	lu4
4158	Prominence	skill0000	https://mw2.wiki/skill/4158-prominence/1/lu4	lu4
4159	Beam Cannon	skill0000	https://mw2.wiki/skill/4159-beam-cannon/1/lu4	lu4
4160	Aura Burn	skill0000	https://mw2.wiki/skill/4160-aura-burn/1/lu4	lu4
4161	Summon	skill0000	https://mw2.wiki/skill/4161-summon/1/lu4	lu4
4162	Decrease Atk. Spd.	skill1206	https://mw2.wiki/skill/4162-decrease-atk-spd/1/lu4	lu4
4163	Damage Shield	skill0000	https://mw2.wiki/skill/4163-damage-shield/1/lu4	lu4
4164	Paralysis	skill1170	https://mw2.wiki/skill/4164-paralysis/1/lu4	lu4
4165	Icy Air	skill1183	https://mw2.wiki/skill/4165-icy-air/1/lu4	lu4
4166	Stun	skill0279	https://mw2.wiki/skill/4166-stun/1/lu4	lu4
4167	Curse of Fairy Mimyu	skill1206	https://mw2.wiki/skill/4167-curse-of-fairy-mimyu/1/lu4	lu4
4168	Power Strike	skill0000	https://mw2.wiki/skill/4168-power-strike/1/lu4	lu4
4169	Stun	skill0100	https://mw2.wiki/skill/4169-stun/1/lu4	lu4
4170	Mortal Blow	skill0000	https://mw2.wiki/skill/4170-mortal-blow/1/lu4	lu4
4171	Spinning Slasher	skill0000	https://mw2.wiki/skill/4171-spinning-slasher/1/lu4	lu4
4172	Stun	skill0100	https://mw2.wiki/skill/4172-stun/1/lu4	lu4
4173	Might	skill1068	https://mw2.wiki/skill/4173-might/1/lu4	lu4
4174	Shield	skill1040	https://mw2.wiki/skill/4174-shield/1/lu4	lu4
4175	Haste	skill1086	https://mw2.wiki/skill/4175-haste/1/lu4	lu4
4176	Reflect Damage	skill0086	https://mw2.wiki/skill/4176-reflect-damage/1/lu4	lu4
4177	Cancellation	skill0000	https://mw2.wiki/skill/4177-cancellation/1/lu4	lu4
4178	Flame Strike	skill0000	https://mw2.wiki/skill/4178-flame-strike/1/lu4	lu4
4179	Power Strike	skill0000	https://mw2.wiki/skill/4179-power-strike/1/lu4	lu4
4180	Stun	skill0100	https://mw2.wiki/skill/4180-stun/1/lu4	lu4
4181	Mortal Blow	skill0000	https://mw2.wiki/skill/4181-mortal-blow/1/lu4	lu4
4182	Poison	skill1168	https://mw2.wiki/skill/4182-poison/1/lu4	lu4
4183	Decrease P. Atk.	skill1164	https://mw2.wiki/skill/4183-decrease-p-atk/1/lu4	lu4
4184	Decrease Atk. Spd.	skill1206	https://mw2.wiki/skill/4184-decrease-atk-spd/1/lu4	lu4
4185	Sleep	skill1069	https://mw2.wiki/skill/4185-sleep/1/lu4	lu4
4186	Hold	skill1201	https://mw2.wiki/skill/4186-hold/1/lu4	lu4
4187	Decrease Speed	skill1160	https://mw2.wiki/skill/4187-decrease-speed/1/lu4	lu4
4188	Bleed	skill0096	https://mw2.wiki/skill/4188-bleed/1/lu4	lu4
4189	Paralysis	skill1170	https://mw2.wiki/skill/4189-paralysis/1/lu4	lu4
4190	Decrease MP	skill1102	https://mw2.wiki/skill/4190-decrease-mp/1/lu4	lu4
4191	Wind Strike	skill0000	https://mw2.wiki/skill/4191-wind-strike/1/lu4	lu4
4192	Vampiric Touch	skill0000	https://mw2.wiki/skill/4192-vampiric-touch/1/lu4	lu4
4193	Life Drain	skill0000	https://mw2.wiki/skill/4193-life-drain/1/lu4	lu4
4194	Aura Burn	skill0000	https://mw2.wiki/skill/4194-aura-burn/1/lu4	lu4
4195	Twister	skill0000	https://mw2.wiki/skill/4195-twister/1/lu4	lu4
4196	Decrease Speed	skill1184	https://mw2.wiki/skill/4196-decrease-speed/1/lu4	lu4
4197	Hold	skill1201	https://mw2.wiki/skill/4197-hold/1/lu4	lu4
4198	Poison	skill1168	https://mw2.wiki/skill/4198-poison/1/lu4	lu4
4199	Decrease P. Atk.	skill1164	https://mw2.wiki/skill/4199-decrease-p-atk/1/lu4	lu4
4200	Decrease Atk. Spd.	skill1206	https://mw2.wiki/skill/4200-decrease-atk-spd/1/lu4	lu4
4201	Sleep	skill1069	https://mw2.wiki/skill/4201-sleep/1/lu4	lu4
4202	Hold	skill1201	https://mw2.wiki/skill/4202-hold/1/lu4	lu4
4203	Decrease Speed	skill1160	https://mw2.wiki/skill/4203-decrease-speed/1/lu4	lu4
4204	Bleed	skill0096	https://mw2.wiki/skill/4204-bleed/1/lu4	lu4
4205	Paralysis	skill1170	https://mw2.wiki/skill/4205-paralysis/1/lu4	lu4
4206	Aura Sink	skill1170	https://mw2.wiki/skill/4206-aura-sink/1/lu4	lu4
4207	Power Shot	skill0000	https://mw2.wiki/skill/4207-power-shot/1/lu4	lu4
