id	name	icon	grade	link	chronicle
4640	Green Soul Crystal	etc_soul_stone_i02	None	https://mw2.wiki/item/4640-green-soul-crystal/lu4	lu4
4641	Green Soul Crystal - Stage 1	etc_soul_stone_i02	None	https://mw2.wiki/item/4641-green-soul-crystal-stage-1/lu4	lu4
4642	Green Soul Crystal - Stage 2	etc_soul_stone_i02	None	https://mw2.wiki/item/4642-green-soul-crystal-stage-2/lu4	lu4
4643	Green Soul Crystal - Stage 3	etc_soul_stone_i02	None	https://mw2.wiki/item/4643-green-soul-crystal-stage-3/lu4	lu4
4644	Green Soul Crystal - Stage 4	etc_soul_stone_i02	None	https://mw2.wiki/item/4644-green-soul-crystal-stage-4/lu4	lu4
4645	Green Soul Crystal - Stage 5	etc_soul_stone_i02	None	https://mw2.wiki/item/4645-green-soul-crystal-stage-5/lu4	lu4
4646	Green Soul Crystal - Stage 6	etc_soul_stone_i02	None	https://mw2.wiki/item/4646-green-soul-crystal-stage-6/lu4	lu4
4647	Green Soul Crystal - Stage 7	etc_soul_stone_i02	None	https://mw2.wiki/item/4647-green-soul-crystal-stage-7/lu4	lu4
4648	Green Soul Crystal - Stage 8	etc_soul_stone_i02	None	https://mw2.wiki/item/4648-green-soul-crystal-stage-8/lu4	lu4
4649	Green Soul Crystal - Stage 9	etc_soul_stone_i02	None	https://mw2.wiki/item/4649-green-soul-crystal-stage-9/lu4	lu4
4650	Green Soul Crystal - Stage 10	etc_soul_stone_i02	None	https://mw2.wiki/item/4650-green-soul-crystal-stage-10/lu4	lu4
4651	Blue Soul Crystal	etc_soul_stone_i01	None	https://mw2.wiki/item/4651-blue-soul-crystal/lu4	lu4
4652	Blue Soul Crystal - Stage 1	etc_soul_stone_i01	None	https://mw2.wiki/item/4652-blue-soul-crystal-stage-1/lu4	lu4
4653	Blue Soul Crystal - Stage 2	etc_soul_stone_i01	None	https://mw2.wiki/item/4653-blue-soul-crystal-stage-2/lu4	lu4
4654	Blue Soul Crystal - Stage 3	etc_soul_stone_i01	None	https://mw2.wiki/item/4654-blue-soul-crystal-stage-3/lu4	lu4
4655	Blue Soul Crystal - Stage 4	etc_soul_stone_i01	None	https://mw2.wiki/item/4655-blue-soul-crystal-stage-4/lu4	lu4
4656	Blue Soul Crystal - Stage 5	etc_soul_stone_i01	None	https://mw2.wiki/item/4656-blue-soul-crystal-stage-5/lu4	lu4
4657	Blue Soul Crystal - Stage 6	etc_soul_stone_i01	None	https://mw2.wiki/item/4657-blue-soul-crystal-stage-6/lu4	lu4
4658	Blue Soul Crystal - Stage 7	etc_soul_stone_i01	None	https://mw2.wiki/item/4658-blue-soul-crystal-stage-7/lu4	lu4
4659	Blue Soul Crystal - Stage 8	etc_soul_stone_i01	None	https://mw2.wiki/item/4659-blue-soul-crystal-stage-8/lu4	lu4
4660	Blue Soul Crystal - Stage 9	etc_soul_stone_i01	None	https://mw2.wiki/item/4660-blue-soul-crystal-stage-9/lu4	lu4
4661	Blue Soul Crystal - Stage 10	etc_soul_stone_i01	None	https://mw2.wiki/item/4661-blue-soul-crystal-stage-10/lu4	lu4
4662	Broken Red Soul Crystal	etc_broken_crystal_red_i00	None	https://mw2.wiki/item/4662-broken-red-soul-crystal/lu4	lu4
4663	Broken Green Soul Crystal	etc_broken_crystal_green_i00	None	https://mw2.wiki/item/4663-broken-green-soul-crystal/lu4	lu4
4664	Broken Blue Soul Crystal	etc_broken_crystal_blue_i00	None	https://mw2.wiki/item/4664-broken-blue-soul-crystal/lu4	lu4
4665	Pipette Knife	weapon_knife_i00	None	https://mw2.wiki/item/4665-pipette-knife/lu4	lu4
4666	Reiria's Soul Orb	etc_bead_white_i00	None	https://mw2.wiki/item/4666-reirias-soul-orb/lu4	lu4
4667	Kernon's Infernium Scepter	etc_imperial_scepter_i02	None	https://mw2.wiki/item/4667-kernons-infernium-scepter/lu4	lu4
4668	Golkonda's Infernium Scepter	etc_imperial_scepter_i01	None	https://mw2.wiki/item/4668-golkondas-infernium-scepter/lu4	lu4
4669	Hallate's Infernium Scepter	etc_imperial_scepter_i00	None	https://mw2.wiki/item/4669-hallates-infernium-scepter/lu4	lu4
4670	Maestro Reorin's Hammer	weapon_iron_hammer_i01	None	https://mw2.wiki/item/4670-maestro-reorins-hammer/lu4	lu4
4671	Maestro Reorin's Mold	etc_artisans_frame_i00	None	https://mw2.wiki/item/4671-maestro-reorins-mold/lu4	lu4
4672	Infernium Varnish	etc_powder_red_i00	None	https://mw2.wiki/item/4672-infernium-varnish/lu4	lu4
4673	Red Pipette Knife	weapon_knife_i01	None	https://mw2.wiki/item/4673-red-pipette-knife/lu4	lu4
4674	Medal of Honor	etc_magic_coin_gold_i00	None	https://mw2.wiki/item/4674-medal-of-honor/lu4	lu4
4675	Medal of Friendship	etc_magic_coin_silver_i00	None	https://mw2.wiki/item/4675-medal-of-friendship/lu4	lu4
4676	Medal of Victory	etc_magic_coin_blood_i00	None	https://mw2.wiki/item/4676-medal-of-victory/lu4	lu4
4677	Potion of Critical Escape	etc_potion_red_i00	None	https://mw2.wiki/item/4677-potion-of-critical-escape/lu4	lu4
4678	Decrease Haste Potion	etc_scroll_white_i00	None	https://mw2.wiki/item/4678-decrease-haste-potion/lu4	lu4
4679	Bless of Eva	etc_bless_of_eva_i00	None	https://mw2.wiki/item/4679-bless-of-eva/lu4	lu4
4680	Potion of Revenge	etc_potion_blue_i00	None	https://mw2.wiki/item/4680-potion-of-revenge/lu4	lu4
4681	StormbringerHaste	weapon_stormbringer_i01	C	https://mw2.wiki/item/4681-stormbringer/lu4	lu4
4682	StormbringerFocus	weapon_stormbringer_i01	C	https://mw2.wiki/item/4682-stormbringer/lu4	lu4
4683	StormbringerHealth	weapon_stormbringer_i01	C	https://mw2.wiki/item/4683-stormbringer/lu4	lu4
4684	ShamshirGuidance	weapon_shamshir_i01	C	https://mw2.wiki/item/4684-shamshir/lu4	lu4
4685	ShamshirFocus	weapon_shamshir_i01	C	https://mw2.wiki/item/4685-shamshir/lu4	lu4
4686	ShamshirHealth	weapon_shamshir_i01	C	https://mw2.wiki/item/4686-shamshir/lu4	lu4
4687	KatanaFocus	weapon_katana_i01	C	https://mw2.wiki/item/4687-katana/lu4	lu4
4688	Katanaritical Damage	weapon_katana_i01	C	https://mw2.wiki/item/4688-katana/lu4	lu4
4689	KatanaHaste	weapon_katana_i01	C	https://mw2.wiki/item/4689-katana/lu4	lu4
4690	Spirit Swordritical Damage	weapon_spirits_sword_i01	C	https://mw2.wiki/item/4690-spirit-sword/lu4	lu4
4691	Spirit SwordFocus	weapon_spirits_sword_i01	C	https://mw2.wiki/item/4691-spirit-sword/lu4	lu4
4692	Spirit SwordHaste	weapon_spirits_sword_i01	C	https://mw2.wiki/item/4692-spirit-sword/lu4	lu4
4693	Raid SwordFocus	weapon_raid_sword_i01	C	https://mw2.wiki/item/4693-raid-sword/lu4	lu4
4694	Raid SwordHaste	weapon_raid_sword_i01	C	https://mw2.wiki/item/4694-raid-sword/lu4	lu4
4695	Raid SwordHealth	weapon_raid_sword_i01	C	https://mw2.wiki/item/4695-raid-sword/lu4	lu4
4696	alibursGuidance	weapon_caliburs_i01	C	https://mw2.wiki/item/4696-caliburs/lu4	lu4
4697	alibursFocus	weapon_caliburs_i01	C	https://mw2.wiki/item/4697-caliburs/lu4	lu4
4698	alibursritical Damage	weapon_caliburs_i01	C	https://mw2.wiki/item/4698-caliburs/lu4	lu4
4699	Sword of DelusionFocus	weapon_sword_of_delusion_i01	C	https://mw2.wiki/item/4699-sword-of-delusion/lu4	lu4
4700	Sword of DelusionHealth	weapon_sword_of_delusion_i01	C	https://mw2.wiki/item/4700-sword-of-delusion/lu4	lu4
4701	Sword of DelusionRsk. Haste	weapon_sword_of_delusion_i01	C	https://mw2.wiki/item/4701-sword-of-delusion/lu4	lu4
4702	TsurugiFocus	weapon_tsurugi_i01	C	https://mw2.wiki/item/4702-tsurugi/lu4	lu4
4703	Tsurugiritical Damage	weapon_tsurugi_i01	C	https://mw2.wiki/item/4703-tsurugi/lu4	lu4
4704	TsurugiHaste	weapon_tsurugi_i01	C	https://mw2.wiki/item/4704-tsurugi/lu4	lu4
4705	Sword of NightmareHealth	weapon_sword_of_nightmare_i01	C	https://mw2.wiki/item/4705-sword-of-nightmare/lu4	lu4
4706	Sword of NightmareFocus	weapon_sword_of_nightmare_i01	C	https://mw2.wiki/item/4706-sword-of-nightmare/lu4	lu4
4707	Sword of NightmareHaste	weapon_sword_of_nightmare_i01	C	https://mw2.wiki/item/4707-sword-of-nightmare/lu4	lu4
4708	Samurai LongswordFocus	weapon_samurai_longsword_i01	C	https://mw2.wiki/item/4708-samurai-longsword/lu4	lu4
4709	Samurai Longswordritical Damage	weapon_samurai_longsword_i01	C	https://mw2.wiki/item/4709-samurai-longsword/lu4	lu4
4710	Samurai LongswordHaste	weapon_samurai_longsword_i01	C	https://mw2.wiki/item/4710-samurai-longsword/lu4	lu4
4711	FlambergeHealth	weapon_flamberge_i01	C	https://mw2.wiki/item/4711-flamberge/lu4	lu4
4712	FlambergeFocus	weapon_flamberge_i01	C	https://mw2.wiki/item/4712-flamberge/lu4	lu4
4713	FlambergeHaste	weapon_flamberge_i01	C	https://mw2.wiki/item/4713-flamberge/lu4	lu4
4714	KeshanberkHaste	weapon_kshanberk_i01	B	https://mw2.wiki/item/4714-keshanberk/lu4	lu4
4715	KeshanberkFocus	weapon_kshanberk_i01	B	https://mw2.wiki/item/4715-keshanberk/lu4	lu4
4716	KeshanberkHealth	weapon_kshanberk_i01	B	https://mw2.wiki/item/4716-keshanberk/lu4	lu4
4717	Sword of DamascusFocus	weapon_sword_of_damascus_i01	B	https://mw2.wiki/item/4717-sword-of-damascus/lu4	lu4
4718	Sword of DamascusHealth	weapon_sword_of_damascus_i01	B	https://mw2.wiki/item/4718-sword-of-damascus/lu4	lu4
4719	Sword of DamascusHaste	weapon_sword_of_damascus_i01	B	https://mw2.wiki/item/4719-sword-of-damascus/lu4	lu4
4720	(Not Use)	weapon_tallum_blade_i01	A	https://mw2.wiki/item/4720-not-use/lu4	lu4
4721	(Not Use)	weapon_tallum_blade_i01	A	https://mw2.wiki/item/4721-not-use/lu4	lu4
4722	(Not Use)	weapon_tallum_blade_i01	A	https://mw2.wiki/item/4722-not-use/lu4	lu4
4723	Great SwordHealth	weapon_great_sword_i01	B	https://mw2.wiki/item/4723-great-sword/lu4	lu4
4724	Great SwordHaste	weapon_great_sword_i01	B	https://mw2.wiki/item/4724-great-sword/lu4	lu4
4725	Great SwordFocus	weapon_great_sword_i01	B	https://mw2.wiki/item/4725-great-sword/lu4	lu4
4726	Big HammerHealth	weapon_big_hammer_i01	C	https://mw2.wiki/item/4726-big-hammer/lu4	lu4
4727	Big HammerFocus	weapon_big_hammer_i01	C	https://mw2.wiki/item/4727-big-hammer/lu4	lu4
4728	Big HammerHaste	weapon_big_hammer_i01	C	https://mw2.wiki/item/4728-big-hammer/lu4	lu4
4729	Battle AxeHealth	weapon_battle_axe_i01	C	https://mw2.wiki/item/4729-battle-axe/lu4	lu4
4730	Battle AxeFocus	weapon_battle_axe_i01	C	https://mw2.wiki/item/4730-battle-axe/lu4	lu4
4731	Battle AxeHaste	weapon_battle_axe_i01	C	https://mw2.wiki/item/4731-battle-axe/lu4	lu4
4732	Silver AxeHealth	weapon_war_pick_i01	C	https://mw2.wiki/item/4732-silver-axe/lu4	lu4
4733	Silver AxeFocus	weapon_war_pick_i01	C	https://mw2.wiki/item/4733-silver-axe/lu4	lu4
4734	Silver AxeHaste	weapon_war_pick_i01	C	https://mw2.wiki/item/4734-silver-axe/lu4	lu4
4735	Skull GraverHaste	weapon_skull_graver_i01	C	https://mw2.wiki/item/4735-skull-graver/lu4	lu4
4736	Skull GraverHealth	weapon_skull_graver_i01	C	https://mw2.wiki/item/4736-skull-graver/lu4	lu4
4737	Skull GraverFocus	weapon_skull_graver_i01	C	https://mw2.wiki/item/4737-skull-graver/lu4	lu4
4738	Dwarven War HammerFocus	weapon_dwarven_warhammer_i01	C	https://mw2.wiki/item/4738-dwarven-war-hammer/lu4	lu4
4739	Dwarven War HammerHealth	weapon_dwarven_warhammer_i01	C	https://mw2.wiki/item/4739-dwarven-war-hammer/lu4	lu4
4740	Dwarven War HammerHaste	weapon_dwarven_warhammer_i01	C	https://mw2.wiki/item/4740-dwarven-war-hammer/lu4	lu4
4741	War AxeFocus	weapon_war_axe_i01	C	https://mw2.wiki/item/4741-war-axe/lu4	lu4
4742	War AxeHealth	weapon_war_axe_i01	C	https://mw2.wiki/item/4742-war-axe/lu4	lu4
4743	War AxeHaste	weapon_war_axe_i01	C	https://mw2.wiki/item/4743-war-axe/lu4	lu4
4744	Yaksa MaceHaste	weapon_yaksa_mace_i01	C	https://mw2.wiki/item/4744-yaksa-mace/lu4	lu4
4745	Yaksa MaceHealth	weapon_yaksa_mace_i01	C	https://mw2.wiki/item/4745-yaksa-mace/lu4	lu4
4746	Yaksa MaceFocus	weapon_yaksa_mace_i01	C	https://mw2.wiki/item/4746-yaksa-mace/lu4	lu4
4747	Heavy War AxeHaste	weapon_heavy_war_axe_i01	B	https://mw2.wiki/item/4747-heavy-war-axe/lu4	lu4
4748	Heavy War AxeHealth	weapon_heavy_war_axe_i01	B	https://mw2.wiki/item/4748-heavy-war-axe/lu4	lu4
4749	Heavy War AxeFocus	weapon_heavy_war_axe_i01	B	https://mw2.wiki/item/4749-heavy-war-axe/lu4	lu4
4750	Deadman's GloryFocus	weapon_deadmans_glory_i01	B	https://mw2.wiki/item/4750-deadmans-glory/lu4	lu4
4751	Deadman's GloryHealth	weapon_deadmans_glory_i01	B	https://mw2.wiki/item/4751-deadmans-glory/lu4	lu4
4752	Deadman's GloryHaste	weapon_deadmans_glory_i01	B	https://mw2.wiki/item/4752-deadmans-glory/lu4	lu4
4753	Art of attle AxeHealth	weapon_art_of_battle_axe_i01	B	https://mw2.wiki/item/4753-art-of-battle-axe/lu4	lu4
4754	Art of attle AxeFocus	weapon_art_of_battle_axe_i01	B	https://mw2.wiki/item/4754-art-of-battle-axe/lu4	lu4
4755	Art of attle AxeHaste	weapon_art_of_battle_axe_i01	B	https://mw2.wiki/item/4755-art-of-battle-axe/lu4	lu4
4756	(Not Use)	weapon_meteor_shower_i01	A	https://mw2.wiki/item/4756-not-use/lu4	lu4
4757	(Not Use)	weapon_meteor_shower_i01	A	https://mw2.wiki/item/4757-not-use/lu4	lu4
4758	(Not Use)	weapon_meteor_shower_i01	A	https://mw2.wiki/item/4758-not-use/lu4	lu4
4759	ursed Daggerritical Damage	weapon_cursed_dagger_i01	C	https://mw2.wiki/item/4759-cursed-dagger/lu4	lu4
4760	ursed DaggerFocus	weapon_cursed_dagger_i01	C	https://mw2.wiki/item/4760-cursed-dagger/lu4	lu4
4761	ursed DaggerHaste	weapon_cursed_dagger_i01	C	https://mw2.wiki/item/4761-cursed-dagger/lu4	lu4
4762	Dark Elven DaggerFocus	weapon_darkelven_dagger_i01	C	https://mw2.wiki/item/4762-dark-elven-dagger/lu4	lu4
4763	Dark Elven Daggerritical Damage	weapon_darkelven_dagger_i01	C	https://mw2.wiki/item/4763-dark-elven-dagger/lu4	lu4
4764	Dark Elven DaggerMortal Strike	weapon_darkelven_dagger_i01	C	https://mw2.wiki/item/4764-dark-elven-dagger/lu4	lu4
4765	Stilettoritical Damage	weapon_stiletto_i01	C	https://mw2.wiki/item/4765-stiletto/lu4	lu4
4766	StilettoFocus	weapon_stiletto_i01	C	https://mw2.wiki/item/4766-stiletto/lu4	lu4
4767	StilettoMortal Strike	weapon_stiletto_i01	C	https://mw2.wiki/item/4767-stiletto/lu4	lu4
4768	Grace DaggerHaste	weapon_grace_dagger_i01	C	https://mw2.wiki/item/4768-grace-dagger/lu4	lu4
4769	Grace DaggerFocus	weapon_grace_dagger_i01	C	https://mw2.wiki/item/4769-grace-dagger/lu4	lu4
4770	Grace Daggerritical Damage	weapon_grace_dagger_i01	C	https://mw2.wiki/item/4770-grace-dagger/lu4	lu4
4771	Dark Screamerritical Damage	weapon_dark_screamer_i01	C	https://mw2.wiki/item/4771-dark-screamer/lu4	lu4
4772	Dark ScreamerFocus	weapon_dark_screamer_i01	C	https://mw2.wiki/item/4772-dark-screamer/lu4	lu4
4773	Dark ScreamerHaste	weapon_dark_screamer_i01	C	https://mw2.wiki/item/4773-dark-screamer/lu4	lu4
4774	rystal DaggerFocus	weapon_crystal_dagger_i01	C	https://mw2.wiki/item/4774-crystal-dagger/lu4	lu4
4775	rystal DaggerHaste	weapon_crystal_dagger_i01	C	https://mw2.wiki/item/4775-crystal-dagger/lu4	lu4
4776	rystal DaggerMortal Strike	weapon_crystal_dagger_i01	C	https://mw2.wiki/item/4776-crystal-dagger/lu4	lu4
4777	KrisHaste	weapon_kris_i01	B	https://mw2.wiki/item/4777-kris/lu4	lu4
4778	KrisFocus	weapon_kris_i01	B	https://mw2.wiki/item/4778-kris/lu4	lu4
4779	KrisCritical Damage	weapon_kris_i01	B	https://mw2.wiki/item/4779-kris/lu4	lu4
4780	Demon's DaggerHaste	weapon_demons_sword_i01	B	https://mw2.wiki/item/4780-demons-dagger/lu4	lu4
4781	Demon's DaggerFocus	weapon_demons_sword_i01	B	https://mw2.wiki/item/4781-demons-dagger/lu4	lu4
4782	Demon's DaggerMortal Strike	weapon_demons_sword_i01	B	https://mw2.wiki/item/4782-demons-dagger/lu4	lu4
4783	(Not Use)	weapon_bloody_orchid_i01	A	https://mw2.wiki/item/4783-not-use/lu4	lu4
4784	(Not Use)	weapon_bloody_orchid_i01	A	https://mw2.wiki/item/4784-not-use/lu4	lu4
4785	(Not Use)	weapon_bloody_orchid_i01	A	https://mw2.wiki/item/4785-not-use/lu4	lu4
4786	(Not Use)	weapon_hell_knife_i01	B	https://mw2.wiki/item/4786-not-use/lu4	lu4
4787	(Not Use)	weapon_hell_knife_i01	B	https://mw2.wiki/item/4787-not-use/lu4	lu4
4788	(Not Use)	weapon_hell_knife_i01	B	https://mw2.wiki/item/4788-not-use/lu4	lu4
4789	hakramHealth	weapon_chakram_i01	C	https://mw2.wiki/item/4789-chakram/lu4	lu4
4790	hakramHaste	weapon_chakram_i01	C	https://mw2.wiki/item/4790-chakram/lu4	lu4
4791	hakramRsk. Haste	weapon_chakram_i01	C	https://mw2.wiki/item/4791-chakram/lu4	lu4
4792	Fisted BladeHealth	weapon_fist_blade_i01	C	https://mw2.wiki/item/4792-fisted-blade/lu4	lu4
4793	Fisted BladeRsk. Haste	weapon_fist_blade_i01	C	https://mw2.wiki/item/4793-fisted-blade/lu4	lu4
4794	Fisted BladeHaste	weapon_fist_blade_i01	C	https://mw2.wiki/item/4794-fisted-blade/lu4	lu4
4795	Great PataHealth	weapon_great_pata_i01	C	https://mw2.wiki/item/4795-great-pata/lu4	lu4
4796	Great PataHaste	weapon_great_pata_i01	C	https://mw2.wiki/item/4796-great-pata/lu4	lu4
4797	Great PataRsk. Haste	weapon_great_pata_i01	C	https://mw2.wiki/item/4797-great-pata/lu4	lu4
4798	Knuckle DusterHealth	weapon_knuckle_dust_i01	C	https://mw2.wiki/item/4798-knuckle-duster/lu4	lu4
4799	Knuckle DusterRsk. Haste	weapon_knuckle_dust_i01	C	https://mw2.wiki/item/4799-knuckle-duster/lu4	lu4
4800	Knuckle DusterHaste	weapon_knuckle_dust_i01	C	https://mw2.wiki/item/4800-knuckle-duster/lu4	lu4
4801	Arthro NailHealth	weapon_arthro_nail_i01	B	https://mw2.wiki/item/4801-arthro-nail/lu4	lu4
4802	Arthro NailFocus	weapon_arthro_nail_i01	B	https://mw2.wiki/item/4802-arthro-nail/lu4	lu4
4803	Arthro NailRsk. Haste	weapon_arthro_nail_i01	B	https://mw2.wiki/item/4803-arthro-nail/lu4	lu4
4804	ellion CestusHealth	weapon_bellion_cestus_i01	B	https://mw2.wiki/item/4804-bellion-cestus/lu4	lu4
4805	ellion CestusFocus	weapon_bellion_cestus_i01	B	https://mw2.wiki/item/4805-bellion-cestus/lu4	lu4
4806	ellion CestusRsk. Haste	weapon_bellion_cestus_i01	B	https://mw2.wiki/item/4806-bellion-cestus/lu4	lu4
4807	(Not Use)	weapon_blood_tornado_i01	A	https://mw2.wiki/item/4807-not-use/lu4	lu4
4808	(Not Use)	weapon_blood_tornado_i01	A	https://mw2.wiki/item/4808-not-use/lu4	lu4
4809	(Not Use)	weapon_blood_tornado_i01	A	https://mw2.wiki/item/4809-not-use/lu4	lu4
4810	rystallized Ice BowGuidance	weapon_crystallized_ice_bow_i01	C	https://mw2.wiki/item/4810-crystallized-ice-bow/lu4	lu4
4811	rystallized Ice Bowheap Shot	weapon_crystallized_ice_bow_i01	C	https://mw2.wiki/item/4811-crystallized-ice-bow/lu4	lu4
4812	rystallized Ice BowQuick Recovery	weapon_crystallized_ice_bow_i01	C	https://mw2.wiki/item/4812-crystallized-ice-bow/lu4	lu4
4813	Elemental BowGuidance	weapon_elemental_bow_i01	C	https://mw2.wiki/item/4813-elemental-bow/lu4	lu4
4814	Elemental BowFocus	weapon_elemental_bow_i01	C	https://mw2.wiki/item/4814-elemental-bow/lu4	lu4
4815	Elemental BowQuick Recovery	weapon_elemental_bow_i01	C	https://mw2.wiki/item/4815-elemental-bow/lu4	lu4
4816	Noble Elven BowEvasion	weapon_noble_elven_bow_i01	C	https://mw2.wiki/item/4816-noble-elven-bow/lu4	lu4
4817	Noble Elven BowFocus	weapon_noble_elven_bow_i01	C	https://mw2.wiki/item/4817-noble-elven-bow/lu4	lu4
4818	Noble Elven Bowheap Shot	weapon_noble_elven_bow_i01	C	https://mw2.wiki/item/4818-noble-elven-bow/lu4	lu4
4819	Akat Long BowGuidance	weapon_akat_long_bow_i01	C	https://mw2.wiki/item/4819-akat-long-bow/lu4	lu4
4820	Akat Long BowEvasion	weapon_akat_long_bow_i01	C	https://mw2.wiki/item/4820-akat-long-bow/lu4	lu4
4821	Akat Long BowFocus	weapon_akat_long_bow_i01	C	https://mw2.wiki/item/4821-akat-long-bow/lu4	lu4
4822	Eminence BowGuidance	weapon_eminence_bow_i01	C	https://mw2.wiki/item/4822-eminence-bow/lu4	lu4
4823	Eminence BowFocus	weapon_eminence_bow_i01	C	https://mw2.wiki/item/4823-eminence-bow/lu4	lu4
4824	Eminence Bowheap Shot	weapon_eminence_bow_i01	C	https://mw2.wiki/item/4824-eminence-bow/lu4	lu4
4825	Dark Elven Long owGuidance	weapon_dark_elven_long_bow_i01	B	https://mw2.wiki/item/4825-dark-elven-long-bow/lu4	lu4
4826	Dark Elven Long owCheap Shot	weapon_dark_elven_long_bow_i01	B	https://mw2.wiki/item/4826-dark-elven-long-bow/lu4	lu4
4827	Dark Elven Long owFocus	weapon_dark_elven_long_bow_i01	B	https://mw2.wiki/item/4827-dark-elven-long-bow/lu4	lu4
4828	ow of PerilGuidance	weapon_hazard_bow_i01	B	https://mw2.wiki/item/4828-bow-of-peril/lu4	lu4
4829	ow of PerilQuick Recovery	weapon_hazard_bow_i01	B	https://mw2.wiki/item/4829-bow-of-peril/lu4	lu4
4830	ow of PerilFocus	weapon_hazard_bow_i01	B	https://mw2.wiki/item/4830-bow-of-peril/lu4	lu4
4831	(Not Use)	weapon_carnium_bow_i01	A	https://mw2.wiki/item/4831-not-use/lu4	lu4
4832	(Not Use)	weapon_carnium_bow_i01	A	https://mw2.wiki/item/4832-not-use/lu4	lu4
4833	(Not Use)	weapon_carnium_bow_i01	A	https://mw2.wiki/item/4833-not-use/lu4	lu4
4834	ScytheHealth	weapon_scythe_i01	C	https://mw2.wiki/item/4834-scythe/lu4	lu4
4835	Scytheritical Stun	weapon_scythe_i01	C	https://mw2.wiki/item/4835-scythe/lu4	lu4
4836	ScytheHaste	weapon_scythe_i01	C	https://mw2.wiki/item/4836-scythe/lu4	lu4
4837	Orcish GlaiveHealth	weapon_orcish_glaive_i01	C	https://mw2.wiki/item/4837-orcish-glaive/lu4	lu4
4838	Orcish Glaiveritical Stun	weapon_orcish_glaive_i01	C	https://mw2.wiki/item/4838-orcish-glaive/lu4	lu4
4839	Orcish GlaiveTowering Blow	weapon_orcish_glaive_i01	C	https://mw2.wiki/item/4839-orcish-glaive/lu4	lu4
4840	Body Slasherritical Stun	weapon_body_slasher_i01	C	https://mw2.wiki/item/4840-body-slasher/lu4	lu4
4841	Body SlasherTowering Blow	weapon_body_slasher_i01	C	https://mw2.wiki/item/4841-body-slasher/lu4	lu4
4842	Body SlasherWide Blow	weapon_body_slasher_i01	C	https://mw2.wiki/item/4842-body-slasher/lu4	lu4
4843	Bec de orbinritical Stun	weapon_bech_de_corbin_i01	C	https://mw2.wiki/item/4843-bec-de-corbin/lu4	lu4
4844	Bec de orbinTowering Blow	weapon_bech_de_corbin_i01	C	https://mw2.wiki/item/4844-bec-de-corbin/lu4	lu4
4845	Bec de orbinHaste	weapon_bech_de_corbin_i01	C	https://mw2.wiki/item/4845-bec-de-corbin/lu4	lu4
4846	ScorpionHealth	weapon_scorpion_i01	C	https://mw2.wiki/item/4846-scorpion/lu4	lu4
4847	Scorpionritical Stun	weapon_scorpion_i01	C	https://mw2.wiki/item/4847-scorpion/lu4	lu4
4848	ScorpionTowering Blow	weapon_scorpion_i01	C	https://mw2.wiki/item/4848-scorpion/lu4	lu4
4849	Widow Makerritical Stun	weapon_widow_maker_i01	C	https://mw2.wiki/item/4849-widow-maker/lu4	lu4
4850	Widow MakerHealth	weapon_widow_maker_i01	C	https://mw2.wiki/item/4850-widow-maker/lu4	lu4
4851	Widow MakerWide Blow	weapon_widow_maker_i01	C	https://mw2.wiki/item/4851-widow-maker/lu4	lu4
4852	Orcish Poleaxeritical Stun	weapon_orcish_poleaxe_i01	C	https://mw2.wiki/item/4852-orcish-poleaxe/lu4	lu4
4853	Orcish PoleaxeTowering Blow	weapon_orcish_poleaxe_i01	C	https://mw2.wiki/item/4853-orcish-poleaxe/lu4	lu4
4854	Orcish PoleaxeWide Blow	weapon_orcish_poleaxe_i01	C	https://mw2.wiki/item/4854-orcish-poleaxe/lu4	lu4
4855	Great AxeHaste	weapon_great_axe_i01	B	https://mw2.wiki/item/4855-great-axe/lu4	lu4
4856	Great AxeCritical Stun	weapon_great_axe_i01	B	https://mw2.wiki/item/4856-great-axe/lu4	lu4
4857	Great AxeHealth	weapon_great_axe_i01	B	https://mw2.wiki/item/4857-great-axe/lu4	lu4
4858	LanceHealth	weapon_lancia_i01	B	https://mw2.wiki/item/4858-lance/lu4	lu4
4859	LanceCritical Stun	weapon_lancia_i01	B	https://mw2.wiki/item/4859-lance/lu4	lu4
4860	LanceTowering low	weapon_lancia_i01	B	https://mw2.wiki/item/4860-lance/lu4	lu4
4861	(Not Use)	weapon_halbard_i01	A	https://mw2.wiki/item/4861-not-use/lu4	lu4
4862	(Not Use)	weapon_halbard_i01	A	https://mw2.wiki/item/4862-not-use/lu4	lu4
4863	(Not Use)	weapon_halbard_i01	A	https://mw2.wiki/item/4863-not-use/lu4	lu4
4864	Heavy Doom HammerAcumen	weapon_heavy_doom_hammer_i01	C	https://mw2.wiki/item/4864-heavy-doom-hammer/lu4	lu4
4865	Heavy Doom HammerMental Shield	weapon_heavy_doom_hammer_i01	C	https://mw2.wiki/item/4865-heavy-doom-hammer/lu4	lu4
4866	Heavy Doom HammerMagic Hold	weapon_heavy_doom_hammer_i01	C	https://mw2.wiki/item/4866-heavy-doom-hammer/lu4	lu4
4867	rystal StaffAcumen	weapon_crystal_staff_i01	C	https://mw2.wiki/item/4867-crystal-staff/lu4	lu4
4868	rystal StaffMana Up	weapon_crystal_staff_i01	C	https://mw2.wiki/item/4868-crystal-staff/lu4	lu4
4869	rystal StaffBlessed Body	weapon_crystal_staff_i01	C	https://mw2.wiki/item/4869-crystal-staff/lu4	lu4
