skill_id	skill_name	skill_icon	skill_level	skill_description	skill_link	chronicle	type	uses	cooldown_time	can_it_be_used_at_the_olympiad	attribute	trait	range_min	range_max	available_for	duration
3093	Item Skill: Silence	ls_silence	5	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3093	Item Skill: Silence	ls_silence	6	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3093	Item Skill: Silence	ls_silence	7	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3093	Item Skill: Silence	ls_silence	8	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3093	Item Skill: Silence	ls_silence	9	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3093	Item Skill: Silence	ls_silence	10	Chance: Momentarily blocks the target's magic skill during a general physical attack.	https://mw2.wiki/skill/3093-item-skill-silence/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	1	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	2	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	3	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	4	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	5	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	6	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	7	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	8	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	9	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3094	Item Skill: Doom	ls_doom	10	Chance: Momentarily blocks all of the target's physical and magic skills during a general physical attack.	https://mw2.wiki/skill/3094-item-skill-doom/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	70.0	400.0		10
3095	Item Skill: Mana Burn	skill3080	1	Chance: Burns up a target's MP during magic use. Power 49.	https://mw2.wiki/skill/3095-item-skill-mana-burn/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	2	Chance: Burns up a target's MP during magic use. Power 53.	https://mw2.wiki/skill/3095-item-skill-mana-burn/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	3	Chance: Burns up a target's MP during magic use. Power 57.	https://mw2.wiki/skill/3095-item-skill-mana-burn/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	4	Chance: Burns up a target's MP during magic use. Power 61.	https://mw2.wiki/skill/3095-item-skill-mana-burn/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	5	Chance: Burns up a target's MP during magic use. Power 66.	https://mw2.wiki/skill/3095-item-skill-mana-burn/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	6	Chance: Burns up a target's MP during magic use. Power 70.	https://mw2.wiki/skill/3095-item-skill-mana-burn/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	7	Chance: Burns up a target's MP during magic use. Power 74.	https://mw2.wiki/skill/3095-item-skill-mana-burn/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	8	Chance: Burns up a target's MP during magic use. Power 78.	https://mw2.wiki/skill/3095-item-skill-mana-burn/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	9	Chance: Burns up a target's MP during magic use. Power 82.	https://mw2.wiki/skill/3095-item-skill-mana-burn/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3095	Item Skill: Mana Burn	skill3080	10	Chance: Burns up a target's MP during magic use. Power 50.	https://mw2.wiki/skill/3095-item-skill-mana-burn/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	mana_burn	1000.0	1500.0		
3096	Item Skill: Slow	skill3080	1	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	2	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	3	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	4	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	5	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	6	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	7	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	8	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	9	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3096	Item Skill: Slow	skill3080	10	Chance: Momentarily decreases the target's speed by 30% during magic use.	https://mw2.wiki/skill/3096-item-skill-slow/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	1	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	2	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	3	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	4	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	5	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	6	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	7	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	8	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	9	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3097	Item Skill: Winter	skill3080	10	Chance: Momentarily decreases the target's Atk. Spd. by 23% during magic use.	https://mw2.wiki/skill/3097-item-skill-winter/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	none	1000.0	1500.0		15
3098	Item Skill: Stun	ls_stunshield	1	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	2	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	3	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	4	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	5	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	6	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	7	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	8	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	9	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3098	Item Skill: Stun	ls_stunshield	10	Chance: Momentarily throws the target into a state of shock during magic use.	https://mw2.wiki/skill/3098-item-skill-stun/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	shock	1000.0	1500.0		10
3099	Item Skill: Hold	skill3080	1	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	2	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	3	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	4	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	5	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	6	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	7	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	8	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	9	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3099	Item Skill: Hold	skill3080	10	Chance: Momentarily throws the target into a state of hold during magic use. The target cannot be affected by any additional hold attacks while the effect lasts.	https://mw2.wiki/skill/3099-item-skill-hold/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	hold	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	1	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	2	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	3	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	4	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	5	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	6	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	7	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	8	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	9	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3100	Item Skill: Sleep	skill3080	10	Chance: Momentarily throws the target into a state of sleep during magic use. Additional chance to be put into sleep greatly decreases while the effect lasts.	https://mw2.wiki/skill/3100-item-skill-sleep/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	sleep	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	1	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	2	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	3	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	4	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	5	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	6	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	7	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	8	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	9	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3101	Item Skill: Paralyze	ls_anchor	10	Chance: Momentarily throws the target into a state of paralysis during magic use.	https://mw2.wiki/skill/3101-item-skill-paralyze/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	paralyze	1000.0	1500.0		15
3102	Item Skill: Medusa	ls_medusa	1	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/1/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	2	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/2/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	3	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/3/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	4	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/4/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	5	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/5/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	6	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/6/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	7	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/7/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	8	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/8/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	9	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/9/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3102	Item Skill: Medusa	ls_medusa	10	Chance: Momentarily throws the target into a petrified state during magic use.	https://mw2.wiki/skill/3102-item-skill-medusa/10/lu4	lu4	Active (attack)	0	30.0	True	Earth , 20	earth	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	1	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	2	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	3	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	4	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	5	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	6	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/6/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	7	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/7/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	8	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/8/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	9	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/9/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3103	Item Skill: Fear	skill3080	10	Chance: Momentarily throws the target into a state of fear and causes him to flee during magic use.	https://mw2.wiki/skill/3103-item-skill-fear/10/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	derangement	1000.0	1500.0		10
3104	Item Skill: Poison	skill3080	1	Chance: During a magic attack, inflicts a poison on the target that reduces HP by 41 per second.	https://mw2.wiki/skill/3104-item-skill-poison/1/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	poison	1000.0	1500.0		30
3104	Item Skill: Poison	skill3080	2	Chance: During a magic attack, inflicts a poison on the target that reduces HP by 41 per second.	https://mw2.wiki/skill/3104-item-skill-poison/2/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	poison	1000.0	1500.0		30
3104	Item Skill: Poison	skill3080	3	Chance: During a magic attack, inflicts a poison on the target that reduces HP by 50 per second.	https://mw2.wiki/skill/3104-item-skill-poison/3/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	poison	1000.0	1500.0		30
3104	Item Skill: Poison	skill3080	4	Chance: During a magic attack, inflicts a poison on the target that reduces HP by 50 per second.	https://mw2.wiki/skill/3104-item-skill-poison/4/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	poison	1000.0	1500.0		30
3104	Item Skill: Poison	skill3080	5	Chance: During a magic attack, inflicts a poison on the target that reduces HP by 50 per second.	https://mw2.wiki/skill/3104-item-skill-poison/5/lu4	lu4	Active (attack)	0	30.0	True	No Attribute	poison	1000.0	1500.0		30
