npc_id	chronicle	name	url	title	icon_url	level	hp	mp	p_atk	m_atk	p_def	m_def	accuracy	evasion	exp	sp	attack_attribute	defence_attribute	def_fire	def_water	def_wind	def_earth	def_holy	def_unholy	drops	spoils	skills	map_image	spawn_points	respawn_time
14034.0	lu4	Reanimated Man	https://wiki.mw2.wiki/npc/14034-reanimated-man/lu4	Reanimated Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 792	2 342	2 429	1 308	629	583	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14035.0	lu4	Reanimated Man	https://wiki.mw2.wiki/npc/14035-reanimated-man/lu4	Reanimated Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 814	2 364	2 449	1 318	633	586	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14569.0	lu4	Silhouette	https://wiki.mw2.wiki/npc/14569-silhouette/lu4	Silhouette	https://wiki.mw2.wiki/icon64/skill4298.png	84	4 767	2 319	2 308	1 620	689	638	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4416-demons/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Slightly Strong M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-slightly-strong-m-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4411_normal.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Slightly Strong M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-slightly-strong-m-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4413_normal.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14570.0	lu4	Silhouette	https://wiki.mw2.wiki/npc/14570-silhouette/lu4	Silhouette	https://wiki.mw2.wiki/icon64/skill4298.png	84	4 779	2 330	2 318	1 627	691	640	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4416-demons/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Slightly Strong M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-slightly-strong-m-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4411_normal.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Slightly Strong M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-slightly-strong-m-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4413_normal.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14830.0	lu4	Dark Panther	https://wiki.mw2.wiki/npc/14830-dark-panther/lu4	Dark Panther	https://wiki.mw2.wiki/icon64/skill4293.png	84	4 767	2 319	2 308	1 296	626	580	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Animals", "skill_url": "https://wiki.mw2.wiki/skill/4416-animals/4/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4293.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/6/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14571.0	lu4	Silhouette	https://wiki.mw2.wiki/npc/14571-silhouette/lu4	Silhouette	https://wiki.mw2.wiki/icon64/skill4298.png	84	4 792	2 342	2 328	1 635	692	641	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Demons", "skill_url": "https://wiki.mw2.wiki/skill/4416-demons/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4298.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Slightly Strong M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-slightly-strong-m-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4411_normal.png"}, {"skill_name": "Slightly Strong P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-slightly-strong-p-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0142.png"}, {"skill_name": "Slightly Strong M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-slightly-strong-m-def/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4413_normal.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/9/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14831.0	lu4	Dark Panther	https://wiki.mw2.wiki/npc/14831-dark-panther/lu4	Dark Panther	https://wiki.mw2.wiki/icon64/skill4293.png	84	4 779	2 330	2 318	1 302	628	582	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Animals", "skill_url": "https://wiki.mw2.wiki/skill/4416-animals/4/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4293.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/6/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14832.0	lu4	Dark Panther	https://wiki.mw2.wiki/npc/14832-dark-panther/lu4	Dark Panther	https://wiki.mw2.wiki/icon64/skill4293.png	84	4 792	2 342	2 328	1 308	629	583	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Animals", "skill_url": "https://wiki.mw2.wiki/skill/4416-animals/4/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4293.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/12/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/6/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14068.0	lu4	Corrupted Man	https://wiki.mw2.wiki/npc/14068-corrupted-man/lu4	Corrupted Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 767	2 319	2 408	1 296	626	580	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14069.0	lu4	Corrupted Man	https://wiki.mw2.wiki/npc/14069-corrupted-man/lu4	Corrupted Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 779	2 330	2 419	1 302	628	582	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14070.0	lu4	Corrupted Man	https://wiki.mw2.wiki/npc/14070-corrupted-man/lu4	Corrupted Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 792	2 342	2 429	1 308	629	583	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
14071.0	lu4	Corrupted Man	https://wiki.mw2.wiki/npc/14071-corrupted-man/lu4	Corrupted Man	https://wiki.mw2.wiki/icon64/skill4290.png	84	4 814	2 364	2 449	1 318	633	586	137	137	0	0	No Attack Attribute	Fire 20Water 20Wind 53Earth 20Holy 20Unholy 20	20	20	53	20	20	20	[]	[]	[{"skill_name": "Undead", "skill_url": "https://wiki.mw2.wiki/skill/4416-undead/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill4290.png"}, {"skill_name": "MP Increase (1x)", "skill_url": "https://wiki.mw2.wiki/skill/4409-mp-increase-1x/1/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Slightly Strong P. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4410-slightly-strong-p-atk/13/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0141.png"}, {"skill_name": "Average M. Atk.", "skill_url": "https://wiki.mw2.wiki/skill/4411-average-m-atk/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average P. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4412-average-p-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Average M. Def.", "skill_url": "https://wiki.mw2.wiki/skill/4413-average-m-def/11/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Standard Type", "skill_url": "https://wiki.mw2.wiki/skill/4414-standard-type/2/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "One-handed Sword", "skill_url": "https://wiki.mw2.wiki/skill/4415-one-handed-sword/3/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summoned Monster Magic Protection", "skill_url": "https://wiki.mw2.wiki/skill/4121-summoned-monster-magic-protection/7/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}, {"skill_name": "Summon PVP Penalty", "skill_url": "https://wiki.mw2.wiki/skill/5038-summon-pvp-penalty/15/lu4", "skill_icon": "https://wiki.mw2.wiki/icon64/skill0000.png"}]		[]	nan
