icon	name	id	grade	link
etc_recipe_red_i00	Recipe: Adamantite Earrings (70%)	4937	None	https://wiki.mw2.wiki/item/4937-recipe-adamantite-earrings-70/lu4
etc_recipe_red_i00	Recipe: Adamantite Ring (70%)	4938	None	https://wiki.mw2.wiki/item/4938-recipe-adamantite-ring-70/lu4
etc_recipe_red_i00	Recipe: Adamantite Necklace (70%)	4939	None	https://wiki.mw2.wiki/item/4939-recipe-adamantite-necklace-70/lu4
etc_recipe_red_i00	Recipe: Zubei's Breastplate (60%)	4940	None	https://wiki.mw2.wiki/item/4940-recipe-zubeis-breastplate-60/lu4
etc_recipe_red_i00	Recipe: Zubei's Gaiters (60%)	4941	None	https://wiki.mw2.wiki/item/4941-recipe-zubeis-gaiters-60/lu4
etc_recipe_red_i00	Recipe: Boots of Silence (60%)	4942	None	https://wiki.mw2.wiki/item/4942-recipe-boots-of-silence-60/lu4
etc_recipe_red_i00	Recipe: Guardian's Boots (60%)	4943	None	https://wiki.mw2.wiki/item/4943-recipe-guardians-boots-60/lu4
etc_recipe_red_i00	Recipe: Avadon Breastplate (60%)	4944	None	https://wiki.mw2.wiki/item/4944-recipe-avadon-breastplate-60/lu4
etc_recipe_red_i00	Recipe: Avadon Gaiters (60%)	4945	None	https://wiki.mw2.wiki/item/4945-recipe-avadon-gaiters-60/lu4
etc_recipe_red_i00	Recipe: Zubei's Leather Shirt (60%)	4946	None	https://wiki.mw2.wiki/item/4946-recipe-zubeis-leather-shirt-60/lu4
etc_recipe_red_i00	Recipe: Zubei's Leather Gaiters (60%)	4947	None	https://wiki.mw2.wiki/item/4947-recipe-zubeis-leather-gaiters-60/lu4
etc_recipe_red_i00	Recipe: Avadon Leather Armor (60%)	4948	None	https://wiki.mw2.wiki/item/4948-recipe-avadon-leather-armor-60/lu4
etc_recipe_red_i00	Recipe: Tunic of Zubei (60%)	4949	None	https://wiki.mw2.wiki/item/4949-recipe-tunic-of-zubei-60/lu4
etc_recipe_red_i00	Recipe: Stockings of Zubei (60%)	4950	None	https://wiki.mw2.wiki/item/4950-recipe-stockings-of-zubei-60/lu4
etc_recipe_red_i00	Recipe: Avadon Robe (60%)	4951	None	https://wiki.mw2.wiki/item/4951-recipe-avadon-robe-60/lu4
etc_recipe_red_i00	Recipe: Avadon Circlet (60%)	4952	None	https://wiki.mw2.wiki/item/4952-recipe-avadon-circlet-60/lu4
etc_recipe_red_i00	Recipe: Sealed Avadon Gloves (60%)	4953	None	https://wiki.mw2.wiki/item/4953-recipe-sealed-avadon-gloves-60/lu4
etc_recipe_red_i00	Recipe: Chain Gloves of Silence (60%)	4954	None	https://wiki.mw2.wiki/item/4954-recipe-chain-gloves-of-silence-60/lu4
etc_recipe_red_i00	Recipe: Guardian's Gloves (60%)	4955	None	https://wiki.mw2.wiki/item/4955-recipe-guardians-gloves-60/lu4
etc_recipe_red_i00	Recipe: Gloves of Blessing (60%)	4956	None	https://wiki.mw2.wiki/item/4956-recipe-gloves-of-blessing-60/lu4
etc_recipe_red_i00	Recipe: Boots of Blessing (60%)	4957	None	https://wiki.mw2.wiki/item/4957-recipe-boots-of-blessing-60/lu4
etc_recipe_red_i00	Recipe: Sealed Zubei's Boots (60%)	4958	None	https://wiki.mw2.wiki/item/4958-recipe-sealed-zubeis-boots-60/lu4
etc_recipe_red_i00	Recipe: Sealed Avadon Boots (60%)	4959	None	https://wiki.mw2.wiki/item/4959-recipe-sealed-avadon-boots-60/lu4
etc_recipe_red_i00	Recipe: Sealed Zubei's Gauntlets (60%)	4960	None	https://wiki.mw2.wiki/item/4960-recipe-sealed-zubeis-gauntlets-60/lu4
etc_recipe_red_i00	Recipe: Zubei's Shield (60%)	4961	None	https://wiki.mw2.wiki/item/4961-recipe-zubeis-shield-60/lu4
etc_recipe_red_i00	Recipe: Zubei's Helmet (60%)	4962	None	https://wiki.mw2.wiki/item/4962-recipe-zubeis-helmet-60/lu4
etc_recipe_red_i00	Recipe: Great Sword (60%)	4963	None	https://wiki.mw2.wiki/item/4963-recipe-great-sword-60/lu4
etc_recipe_red_i00	Recipe: Heavy War Axe (60%)	4964	None	https://wiki.mw2.wiki/item/4964-recipe-heavy-war-axe-60/lu4
etc_recipe_red_i00	Recipe: Sprite's Staff (60%)	4965	None	https://wiki.mw2.wiki/item/4965-recipe-sprites-staff-60/lu4
etc_recipe_red_i00	Recipe: Keshanberk (60%)	4966	None	https://wiki.mw2.wiki/item/4966-recipe-keshanberk-60/lu4
etc_recipe_red_i00	Recipe: Sword of Valhalla (60%)	4967	None	https://wiki.mw2.wiki/item/4967-recipe-sword-of-valhalla-60/lu4
etc_recipe_red_i00	Recipe: Kris (60%)	4968	None	https://wiki.mw2.wiki/item/4968-recipe-kris-60/lu4
etc_recipe_red_i00	Recipe: Hell Knife (60%)	4969	None	https://wiki.mw2.wiki/item/4969-recipe-hell-knife-60/lu4
etc_recipe_red_i00	Recipe: Arthro Nail (60%)	4970	None	https://wiki.mw2.wiki/item/4970-recipe-arthro-nail-60/lu4
etc_recipe_red_i00	Recipe: Dark Elven Long Bow (60%)	4971	None	https://wiki.mw2.wiki/item/4971-recipe-dark-elven-long-bow-60/lu4
etc_recipe_red_i00	Recipe: Great Axe (60%)	4972	None	https://wiki.mw2.wiki/item/4972-recipe-great-axe-60/lu4
etc_recipe_red_i00	Recipe: Earring of Black Ore (70%)	4973	None	https://wiki.mw2.wiki/item/4973-recipe-earring-of-black-ore-70/lu4
etc_recipe_red_i00	Recipe: Ring of Black Ore (70%)	4974	None	https://wiki.mw2.wiki/item/4974-recipe-ring-of-black-ore-70/lu4
etc_recipe_red_i00	Recipe: Necklace of Black Ore (70%)	4975	None	https://wiki.mw2.wiki/item/4975-recipe-necklace-of-black-ore-70/lu4
etc_recipe_red_i00	Recipe: Implosion Boots (60%)	4976	None	https://wiki.mw2.wiki/item/4976-recipe-implosion-boots-60/lu4
etc_recipe_red_i00	Recipe: Paradia Boots (60%)	4977	None	https://wiki.mw2.wiki/item/4977-recipe-paradia-boots-60/lu4
etc_recipe_red_i00	Recipe: Elemental Boots (60%)	4978	None	https://wiki.mw2.wiki/item/4978-recipe-elemental-boots-60/lu4
etc_recipe_red_i00	Recipe: Boots of Grace (60%)	4979	None	https://wiki.mw2.wiki/item/4979-recipe-boots-of-grace-60/lu4
etc_recipe_red_i00	Recipe: Doom Shield (60%)	4980	None	https://wiki.mw2.wiki/item/4980-recipe-doom-shield-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Breastplate (60%)	4981	None	https://wiki.mw2.wiki/item/4981-recipe-blue-wolf-breastplate-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Gaiters (60%)	4982	None	https://wiki.mw2.wiki/item/4982-recipe-blue-wolf-gaiters-60/lu4
etc_recipe_red_i00	Recipe: Doom Plate Armor (60%)	4983	None	https://wiki.mw2.wiki/item/4983-recipe-doom-plate-armor-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Leather Armor (60%)	4984	None	https://wiki.mw2.wiki/item/4984-recipe-blue-wolf-leather-armor-60/lu4
etc_recipe_red_i00	Recipe: Leather Armor of Doom (60%)	4985	None	https://wiki.mw2.wiki/item/4985-recipe-leather-armor-of-doom-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Tunic (60%)	4986	None	https://wiki.mw2.wiki/item/4986-recipe-blue-wolf-tunic-60/lu4
etc_recipe_red_i00	Recipe: Tunic of Doom (60%)	4987	None	https://wiki.mw2.wiki/item/4987-recipe-tunic-of-doom-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Stockings (60%)	4988	None	https://wiki.mw2.wiki/item/4988-recipe-blue-wolf-stockings-60/lu4
etc_recipe_red_i00	Recipe: Stockings of Doom (60%)	4989	None	https://wiki.mw2.wiki/item/4989-recipe-stockings-of-doom-60/lu4
etc_recipe_red_i00	Recipe: Blue Wolf Helmet (60%)	4990	None	https://wiki.mw2.wiki/item/4990-recipe-blue-wolf-helmet-60/lu4
etc_recipe_red_i00	Recipe: Doom Helmet (60%)	4991	None	https://wiki.mw2.wiki/item/4991-recipe-doom-helmet-60/lu4
etc_recipe_red_i00	Recipe: Sealed Blue Wolf Boots (60%)	4992	None	https://wiki.mw2.wiki/item/4992-recipe-sealed-blue-wolf-boots-60/lu4
etc_recipe_red_i00	Recipe: Sealed Doom Gloves (60%)	4993	None	https://wiki.mw2.wiki/item/4993-recipe-sealed-doom-gloves-60/lu4
etc_recipe_red_i00	Recipe: Elemental Gloves (60%)	4994	None	https://wiki.mw2.wiki/item/4994-recipe-elemental-gloves-60/lu4
etc_recipe_red_i00	Recipe: Gloves of Grace (60%)	4995	None	https://wiki.mw2.wiki/item/4995-recipe-gloves-of-grace-60/lu4
etc_recipe_red_i00	Recipe: Implosion Gauntlets (60%)	4996	None	https://wiki.mw2.wiki/item/4996-recipe-implosion-gauntlets-60/lu4
etc_recipe_red_i00	Recipe: Paradia Gloves (60%)	4997	None	https://wiki.mw2.wiki/item/4997-recipe-paradia-gloves-60/lu4
etc_recipe_red_i00	Recipe: Sealed Blue Wolf Gloves (60%)	4998	None	https://wiki.mw2.wiki/item/4998-recipe-sealed-blue-wolf-gloves-60/lu4
etc_recipe_red_i00	Recipe: Sealed Doom Boots (60%)	4999	None	https://wiki.mw2.wiki/item/4999-recipe-sealed-doom-boots-60/lu4
etc_recipe_red_i00	Recipe: Sword of Damascus (60%)	5000	None	https://wiki.mw2.wiki/item/5000-recipe-sword-of-damascus-60/lu4
etc_recipe_red_i00	Recipe: Lance (60%)	5001	None	https://wiki.mw2.wiki/item/5001-recipe-lance-60/lu4
etc_recipe_red_i00	Recipe: Deadman's Glory (60%)	5002	None	https://wiki.mw2.wiki/item/5002-recipe-deadmans-glory-60/lu4
etc_recipe_red_i00	Recipe: Art of Battle Axe (60%)	5003	None	https://wiki.mw2.wiki/item/5003-recipe-art-of-battle-axe-60/lu4
etc_recipe_red_i00	Recipe: Staff of Evil Spirits (60%)	5004	None	https://wiki.mw2.wiki/item/5004-recipe-staff-of-evil-spirits-60/lu4
etc_recipe_red_i00	Recipe: Demon's Dagger (60%)	5005	None	https://wiki.mw2.wiki/item/5005-recipe-demons-dagger-60/lu4
etc_recipe_red_i00	Recipe: Bellion Cestus (60%)	5006	None	https://wiki.mw2.wiki/item/5006-recipe-bellion-cestus-60/lu4
etc_recipe_red_i00	Recipe: Bow of Peril (60%)	5007	None	https://wiki.mw2.wiki/item/5007-recipe-bow-of-peril-60/lu4
etc_recipe_yellow_i00	Recipe: Pata (60%)	5008	None	https://wiki.mw2.wiki/item/5008-recipe-pata-60/lu4
etc_recipe_blue_i00	Recipe: Soulshot (D) Compressed Package (100%)	5153	None	https://wiki.mw2.wiki/item/5153-recipe-soulshot-d-compressed-package-100/lu4
etc_recipe_yellow_i00	Recipe: Soulshot (C) Compressed Package (100%)	5154	None	https://wiki.mw2.wiki/item/5154-recipe-soulshot-c-compressed-package-100/lu4
etc_recipe_red_i00	Recipe: Soulshot (B) Compressed Package (100%)	5155	None	https://wiki.mw2.wiki/item/5155-recipe-soulshot-b-compressed-package-100/lu4
etc_recipe_violet_i00	Recipe: Soulshot (A) Compressed Package (100%)	5156	None	https://wiki.mw2.wiki/item/5156-recipe-soulshot-a-compressed-package-100/lu4
etc_recipe_black_i00	Recipe: Soulshot (S) Compressed Package (100%)	5157	None	https://wiki.mw2.wiki/item/5157-recipe-soulshot-s-compressed-package-100/lu4
etc_recipe_blue_i00	Recipe: Spiritshot (D) Compressed Package (100%)	5158	None	https://wiki.mw2.wiki/item/5158-recipe-spiritshot-d-compressed-package-100/lu4
etc_recipe_yellow_i00	Recipe: Spiritshot (C) Compressed Package (100%)	5159	None	https://wiki.mw2.wiki/item/5159-recipe-spiritshot-c-compressed-package-100/lu4
etc_recipe_red_i00	Recipe: Spiritshot (B) Compressed Package (100%)	5160	None	https://wiki.mw2.wiki/item/5160-recipe-spiritshot-b-compressed-package-100/lu4
etc_recipe_violet_i00	Recipe: Spiritshot (A) Compressed Package (100%)	5161	None	https://wiki.mw2.wiki/item/5161-recipe-spiritshot-a-compressed-package-100/lu4
etc_recipe_black_i00	Recipe: Spiritshot (S) Compressed Package (100%)	5162	None	https://wiki.mw2.wiki/item/5162-recipe-spiritshot-s-compressed-package-100/lu4
etc_recipe_blue_i00	Recipe: Blessed Spiritshot (D) Compressed Package (100%)	5163	None	https://wiki.mw2.wiki/item/5163-recipe-blessed-spiritshot-d-compressed-package-100/lu4
etc_recipe_yellow_i00	Recipe: Blessed Spiritshot (C) Compressed Package (100%)	5164	None	https://wiki.mw2.wiki/item/5164-recipe-blessed-spiritshot-c-compressed-package-100/lu4
etc_recipe_red_i00	Recipe: Blessed Spiritshot (B) Compressed Package (100%)	5165	None	https://wiki.mw2.wiki/item/5165-recipe-blessed-spiritshot-b-compressed-package-100/lu4
etc_recipe_violet_i00	Recipe: Blessed Spiritshot (A) Compressed Package (100%)	5166	None	https://wiki.mw2.wiki/item/5166-recipe-blessed-spiritshot-a-compressed-package-100/lu4
etc_recipe_black_i00	Recipe: Blessed Spiritshot (S) Compressed Package (100%)	5167	None	https://wiki.mw2.wiki/item/5167-recipe-blessed-spiritshot-s-compressed-package-100/lu4
etc_recipe_violet_i00	Recipe: Mithril Arrow (100%)	5230	None	https://wiki.mw2.wiki/item/5230-recipe-mithril-arrow-100/lu4
etc_recipe_blue_i00	Recipe: Metal Hardener (100%)	5231	None	https://wiki.mw2.wiki/item/5231-recipe-metal-hardener-100/lu4
etc_recipe_blue_i00	Recipe: Greater Soulshot (D) Compressed Package (100%)	5268	None	https://wiki.mw2.wiki/item/5268-recipe-greater-soulshot-d-compressed-package-100/lu4
etc_recipe_yellow_i00	Recipe: Greater Soulshot (C) Compressed Package(100%)	5269	None	https://wiki.mw2.wiki/item/5269-recipe-greater-soulshot-c-compressed-package100/lu4
etc_recipe_red_i00	Recipe: Greater Soulshot (B) Compressed Package(100%)	5270	None	https://wiki.mw2.wiki/item/5270-recipe-greater-soulshot-b-compressed-package100/lu4
etc_recipe_violet_i00	Recipe: Greater Soulshot (A) Compressed Package(100%)	5271	None	https://wiki.mw2.wiki/item/5271-recipe-greater-soulshot-a-compressed-package100/lu4
etc_recipe_black_i00	Recipe: Greater Soulshot (S) Compressed Package(100%)	5272	None	https://wiki.mw2.wiki/item/5272-recipe-greater-soulshot-s-compressed-package100/lu4
etc_recipe_blue_i00	Recipe: Greater Spiritshot (D) Compressed Package(100%)	5273	None	https://wiki.mw2.wiki/item/5273-recipe-greater-spiritshot-d-compressed-package100/lu4
etc_recipe_yellow_i00	Recipe: Greater Spiritshot (C) Compressed Package(100%)	5274	None	https://wiki.mw2.wiki/item/5274-recipe-greater-spiritshot-c-compressed-package100/lu4
etc_recipe_red_i00	Recipe: Greater Spiritshot (B) Compressed Package(100%)	5275	None	https://wiki.mw2.wiki/item/5275-recipe-greater-spiritshot-b-compressed-package100/lu4
etc_recipe_violet_i00	Recipe: Greater Spiritshot (A) Compressed Package(100%)	5276	None	https://wiki.mw2.wiki/item/5276-recipe-greater-spiritshot-a-compressed-package100/lu4
etc_recipe_black_i00	Recipe: Greater Spiritshot (S) Compressed Package(100%)	5277	None	https://wiki.mw2.wiki/item/5277-recipe-greater-spiritshot-s-compressed-package100/lu4
etc_recipe_blue_i00	Recipe: Greater Blessed Spiritshot (D) Compressed Package(100%)	5278	None	https://wiki.mw2.wiki/item/5278-recipe-greater-blessed-spiritshot-d-compressed-package100/lu4
etc_recipe_yellow_i00	Recipe: Greater Blessed Spiritshot (C) Compressed Package(100%)	5279	None	https://wiki.mw2.wiki/item/5279-recipe-greater-blessed-spiritshot-c-compressed-package100/lu4
etc_recipe_red_i00	Recipe: Greater Blessed Spiritshot (B) Compressed Package(100%)	5280	None	https://wiki.mw2.wiki/item/5280-recipe-greater-blessed-spiritshot-b-compressed-package100/lu4
etc_recipe_violet_i00	Recipe: Greater Blessed Spiritshot (A) Compressed Package(100%)	5281	None	https://wiki.mw2.wiki/item/5281-recipe-greater-blessed-spiritshot-a-compressed-package100/lu4
etc_recipe_black_i00	Recipe: Greater Blessed Spiritshot (S) Compressed Package(100%)	5282	None	https://wiki.mw2.wiki/item/5282-recipe-greater-blessed-spiritshot-s-compressed-package100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Leather Armor(60%)	5332	None	https://wiki.mw2.wiki/item/5332-recipe-sealed-dark-crystal-leather-armor60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Leather Armor(100%)	5333	None	https://wiki.mw2.wiki/item/5333-recipe-sealed-dark-crystal-leather-armor100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Leather Armor(60%)	5334	None	https://wiki.mw2.wiki/item/5334-recipe-sealed-tallum-leather-armor60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Leather Armor(100%)	5335	None	https://wiki.mw2.wiki/item/5335-recipe-sealed-tallum-leather-armor100/lu4
etc_recipe_violet_i00	Recipe: Sealed Leather Armor of Nightmare(60%)	5336	None	https://wiki.mw2.wiki/item/5336-recipe-sealed-leather-armor-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Leather Armor of Nightmare(100%)	5337	None	https://wiki.mw2.wiki/item/5337-recipe-sealed-leather-armor-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Leather Armor(60%)	5338	None	https://wiki.mw2.wiki/item/5338-recipe-sealed-majestic-leather-armor60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Leather Armor(100%)	5339	None	https://wiki.mw2.wiki/item/5339-recipe-sealed-majestic-leather-armor100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Leggings(60%)	5340	None	https://wiki.mw2.wiki/item/5340-recipe-sealed-dark-crystal-leggings60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Leggings(100%)	5341	None	https://wiki.mw2.wiki/item/5341-recipe-sealed-dark-crystal-leggings100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Tunic(60%)	5346	None	https://wiki.mw2.wiki/item/5346-recipe-sealed-tallum-tunic60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Tunic(100%)	5347	None	https://wiki.mw2.wiki/item/5347-recipe-sealed-tallum-tunic100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Robe(60%)	5348	None	https://wiki.mw2.wiki/item/5348-recipe-sealed-dark-crystal-robe60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Robe(100%)	5349	None	https://wiki.mw2.wiki/item/5349-recipe-sealed-dark-crystal-robe100/lu4
etc_recipe_violet_i00	Recipe: Sealed Robe of Nightmare(60%)	5350	None	https://wiki.mw2.wiki/item/5350-recipe-sealed-robe-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Robe of Nightmare(100%)	5351	None	https://wiki.mw2.wiki/item/5351-recipe-sealed-robe-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Robe(60%)	5352	None	https://wiki.mw2.wiki/item/5352-recipe-sealed-majestic-robe60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Robe(100%)	5353	None	https://wiki.mw2.wiki/item/5353-recipe-sealed-majestic-robe100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Stockings(60%)	5354	None	https://wiki.mw2.wiki/item/5354-recipe-sealed-tallum-stockings60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Stockings(100%)	5355	None	https://wiki.mw2.wiki/item/5355-recipe-sealed-tallum-stockings100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Shield(60%)	5364	None	https://wiki.mw2.wiki/item/5364-recipe-sealed-dark-crystal-shield60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Shield(100%)	5365	None	https://wiki.mw2.wiki/item/5365-recipe-sealed-dark-crystal-shield100/lu4
etc_recipe_violet_i00	Recipe: Sealed Shield of Nightmare(60%)	5366	None	https://wiki.mw2.wiki/item/5366-recipe-sealed-shield-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Shield of Nightmare(100%)	5367	None	https://wiki.mw2.wiki/item/5367-recipe-sealed-shield-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Boots(60%)	5368	None	https://wiki.mw2.wiki/item/5368-recipe-sealed-dark-crystal-boots60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Boots(100%)	5369	None	https://wiki.mw2.wiki/item/5369-recipe-sealed-dark-crystal-boots100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Boots(60%)	5370	None	https://wiki.mw2.wiki/item/5370-recipe-sealed-tallum-boots60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Boots(100%)	5371	None	https://wiki.mw2.wiki/item/5371-recipe-sealed-tallum-boots100/lu4
etc_recipe_violet_i00	Recipe: Sealed Boots of Nightmare(60%)	5380	None	https://wiki.mw2.wiki/item/5380-recipe-sealed-boots-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Boots of Nightmare(100%)	5381	None	https://wiki.mw2.wiki/item/5381-recipe-sealed-boots-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Boots(60%)	5382	None	https://wiki.mw2.wiki/item/5382-recipe-sealed-majestic-boots60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Boots(100%)	5383	None	https://wiki.mw2.wiki/item/5383-recipe-sealed-majestic-boots100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Gloves(60%)	5392	None	https://wiki.mw2.wiki/item/5392-recipe-sealed-dark-crystal-gloves60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Gloves(100%)	5393	None	https://wiki.mw2.wiki/item/5393-recipe-sealed-dark-crystal-gloves100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Gloves(60%)	5394	None	https://wiki.mw2.wiki/item/5394-recipe-sealed-tallum-gloves60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Gloves(100%)	5395	None	https://wiki.mw2.wiki/item/5395-recipe-sealed-tallum-gloves100/lu4
etc_recipe_violet_i00	Recipe: Sealed Gauntlets of Nightmare(60%)	5404	None	https://wiki.mw2.wiki/item/5404-recipe-sealed-gauntlets-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Gauntlets of Nightmare(100%)	5405	None	https://wiki.mw2.wiki/item/5405-recipe-sealed-gauntlets-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Gauntlets(60%)	5406	None	https://wiki.mw2.wiki/item/5406-recipe-sealed-majestic-gauntlets60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Gauntlets(100%)	5407	None	https://wiki.mw2.wiki/item/5407-recipe-sealed-majestic-gauntlets100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Breastplate(60%)	5416	None	https://wiki.mw2.wiki/item/5416-recipe-sealed-dark-crystal-breastplate60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Breastplate(100%)	5417	None	https://wiki.mw2.wiki/item/5417-recipe-sealed-dark-crystal-breastplate100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Plate Armor(60%)	5418	None	https://wiki.mw2.wiki/item/5418-recipe-sealed-tallum-plate-armor60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Plate Armor(100%)	5419	None	https://wiki.mw2.wiki/item/5419-recipe-sealed-tallum-plate-armor100/lu4
etc_recipe_violet_i00	Recipe: Sealed Armor of Nightmare(60%)	5420	None	https://wiki.mw2.wiki/item/5420-recipe-sealed-armor-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Armor of Nightmare(100%)	5421	None	https://wiki.mw2.wiki/item/5421-recipe-sealed-armor-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Plate Armor(60%)	5422	None	https://wiki.mw2.wiki/item/5422-recipe-sealed-majestic-plate-armor60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Plate Armor(100%)	5423	None	https://wiki.mw2.wiki/item/5423-recipe-sealed-majestic-plate-armor100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Gaiters(60%)	5424	None	https://wiki.mw2.wiki/item/5424-recipe-sealed-dark-crystal-gaiters60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Gaiters(100%)	5425	None	https://wiki.mw2.wiki/item/5425-recipe-sealed-dark-crystal-gaiters100/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Helmet(60%)	5426	None	https://wiki.mw2.wiki/item/5426-recipe-sealed-dark-crystal-helmet60/lu4
etc_recipe_violet_i00	Recipe: Sealed Dark Crystal Helmet(100%)	5427	None	https://wiki.mw2.wiki/item/5427-recipe-sealed-dark-crystal-helmet100/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Helmet(60%)	5428	None	https://wiki.mw2.wiki/item/5428-recipe-sealed-tallum-helmet60/lu4
etc_recipe_violet_i00	Recipe: Sealed Tallum Helmet(100%)	5429	None	https://wiki.mw2.wiki/item/5429-recipe-sealed-tallum-helmet100/lu4
etc_recipe_violet_i00	Recipe: Sealed Helm of Nightmare(60%)	5430	None	https://wiki.mw2.wiki/item/5430-recipe-sealed-helm-of-nightmare60/lu4
etc_recipe_violet_i00	Recipe: Sealed Helm of Nightmare(100%)	5431	None	https://wiki.mw2.wiki/item/5431-recipe-sealed-helm-of-nightmare100/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Circlet (60%)	5432	None	https://wiki.mw2.wiki/item/5432-recipe-sealed-majestic-circlet-60/lu4
etc_recipe_violet_i00	Recipe: Sealed Majestic Circlet (100%)	5433	None	https://wiki.mw2.wiki/item/5433-recipe-sealed-majestic-circlet-100/lu4
etc_recipe_violet_i00	Recipe: Dragon Slayer(60%)	5434	None	https://wiki.mw2.wiki/item/5434-recipe-dragon-slayer60/lu4
etc_recipe_violet_i00	Recipe: Dragon Slayer(100%)	5435	None	https://wiki.mw2.wiki/item/5435-recipe-dragon-slayer100/lu4
etc_recipe_yellow_i00	Recipe: Berserker Blade(100%)	5436	None	https://wiki.mw2.wiki/item/5436-recipe-berserker-blade100/lu4
etc_recipe_blue_i00	Recipe: Heavy Sword(100%)	5437	None	https://wiki.mw2.wiki/item/5437-recipe-heavy-sword100/lu4
etc_recipe_violet_i00	Recipe: Meteor Shower(60%)	5438	None	https://wiki.mw2.wiki/item/5438-recipe-meteor-shower60/lu4
etc_recipe_violet_i00	Recipe: Meteor Shower(100%)	5439	None	https://wiki.mw2.wiki/item/5439-recipe-meteor-shower100/lu4
etc_recipe_violet_i00	Recipe: Elysian(60%)	5440	None	https://wiki.mw2.wiki/item/5440-recipe-elysian60/lu4
etc_recipe_violet_i00	Recipe: Elysian(100%)	5441	None	https://wiki.mw2.wiki/item/5441-recipe-elysian100/lu4
etc_recipe_violet_i00	Recipe: Soul Bow(60%)	5442	None	https://wiki.mw2.wiki/item/5442-recipe-soul-bow60/lu4
etc_recipe_violet_i00	Recipe: Soul Bow(100%)	5443	None	https://wiki.mw2.wiki/item/5443-recipe-soul-bow100/lu4
etc_recipe_violet_i00	Recipe: Carnage Bow(60%)	5444	None	https://wiki.mw2.wiki/item/5444-recipe-carnage-bow60/lu4
etc_recipe_violet_i00	Recipe: Carnage Bow(100%)	5445	None	https://wiki.mw2.wiki/item/5445-recipe-carnage-bow100/lu4
etc_recipe_violet_i00	Recipe: Bloody Orchid(60%)	5446	None	https://wiki.mw2.wiki/item/5446-recipe-bloody-orchid60/lu4
