id	name	grade	description	price_npc	weight	olympiad_usable	restrictions	required_items	craft_level	mp_consumption	result_item_name	result_item_grade	result_item_id	result_item_link	result_quantity	chance_of_success	drop_list	spoil_list
6855	Recipe: Sealed Imperial Crusader Gaiters (60%)	NG	["For Dwarves only.", "The recipe for Sealed Imperial Crusader Gaiters.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	89600	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6855", "name": "Recipe: Sealed Imperial Crusader Gaiters (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6855-recipe-sealed-imperial-crusader-gaiters-60/lu4"}, {"id": "6702", "name": "Sealed Imperial Crusader Gaiters Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6702-sealed-imperial-crusader-gaiters-pattern/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "72", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "48", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "37", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "6", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Gaiters	S	6675	https://wiki.mw2.wiki/item/6675-sealed-imperial-crusader-gaiters/lu4		60	[]	[]
6856	Recipe: Sealed Imperial Crusader Gaiters (100%)	NG	["For Dwarves only.", "The recipe for Sealed Imperial Crusader Gaiters.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	89600	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6856", "name": "Recipe: Sealed Imperial Crusader Gaiters (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6856-recipe-sealed-imperial-crusader-gaiters-100/lu4"}, {"id": "6702", "name": "Sealed Imperial Crusader Gaiters Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6702-sealed-imperial-crusader-gaiters-pattern/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "3", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "156", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "104", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "73", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "6", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Gaiters	S	6675	https://wiki.mw2.wiki/item/6675-sealed-imperial-crusader-gaiters/lu4		100	[]	[]
6857	Recipe: Sealed Imperial Crusader Gauntlets (60%)	NG	["For Dwarves only.", "The recipe for Sealed Imperial Crusader Gauntlets.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6857", "name": "Recipe: Sealed Imperial Crusader Gauntlets (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6857-recipe-sealed-imperial-crusader-gauntlets-60/lu4"}, {"id": "6703", "name": "Sealed Imperial Crusader Gauntlets Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6703-sealed-imperial-crusader-gauntlets-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Gauntlets	S	6676	https://wiki.mw2.wiki/item/6676-sealed-imperial-crusader-gauntlets/lu4		60	[]	[]
6858	Recipe: Sealed Imperial Crusader Gauntlets (100%)	NG	["For Dwarves only.", "The recipe for Sealed Imperial Crusader Gauntlets.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6858", "name": "Recipe: Sealed Imperial Crusader Gauntlets (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6858-recipe-sealed-imperial-crusader-gauntlets-100/lu4"}, {"id": "6703", "name": "Sealed Imperial Crusader Gauntlets Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6703-sealed-imperial-crusader-gauntlets-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Gauntlets	S	6676	https://wiki.mw2.wiki/item/6676-sealed-imperial-crusader-gauntlets/lu4		100	[]	[]
6859	Recipe: Sealed Imperial Crusader Boots (60%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6859", "name": "Recipe: Sealed Imperial Crusader Boots (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6859-recipe-sealed-imperial-crusader-boots-60/lu4"}, {"id": "6704", "name": "Sealed Imperial Crusader Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6704-sealed-imperial-crusader-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Boots	S	6677	https://wiki.mw2.wiki/item/6677-sealed-imperial-crusader-boots/lu4		60	[]	[]
6860	Recipe: Sealed Imperial Crusader Boots (100%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Boots.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6860", "name": "Recipe: Sealed Imperial Crusader Boots (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6860-recipe-sealed-imperial-crusader-boots-100/lu4"}, {"id": "6704", "name": "Sealed Imperial Crusader Boots Design", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6704-sealed-imperial-crusader-boots-design/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "155", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "93", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "31", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "30", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Boots	S	6677	https://wiki.mw2.wiki/item/6677-sealed-imperial-crusader-boots/lu4		100	[]	[]
6861	Recipe: Sealed Imperial Crusader Shield (60%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Shield.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	37600	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6861", "name": "Recipe: Sealed Imperial Crusader Shield (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6861-recipe-sealed-imperial-crusader-shield-60/lu4"}, {"id": "6705", "name": "Sealed Imperial Crusader Shield Part", "icon": "etc_plate_silver_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6705-sealed-imperial-crusader-shield-part/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "17", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Shield	S	6678	https://wiki.mw2.wiki/item/6678-sealed-imperial-crusader-shield/lu4		60	[]	[]
6862	Recipe: Sealed Imperial Crusader Shield (100%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Shield.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	37600	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6862", "name": "Recipe: Sealed Imperial Crusader Shield (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6862-recipe-sealed-imperial-crusader-shield-100/lu4"}, {"id": "6705", "name": "Sealed Imperial Crusader Shield Part", "icon": "etc_plate_silver_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6705-sealed-imperial-crusader-shield-part/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1890", "name": "Mithril Alloy", "icon": "etc_lump_white_i00", "grade": "NG", "quantity": "87", "link": "https://wiki.mw2.wiki/item/1890-mithril-alloy/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "29", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1888", "name": "Synthetic Cokes", "icon": "etc_synthetic_cokes_i00", "grade": "NG", "quantity": "29", "link": "https://wiki.mw2.wiki/item/1888-synthetic-cokes/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "29", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "32", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Shield	S	6678	https://wiki.mw2.wiki/item/6678-sealed-imperial-crusader-shield/lu4		100	[]	[]
6863	Recipe: Sealed Imperial Crusader Helmet (60%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Helmet.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	53700	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6863", "name": "Recipe: Sealed Imperial Crusader Helmet (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6863-recipe-sealed-imperial-crusader-helmet-60/lu4"}, {"id": "6706", "name": "Sealed Imperial Crusader Helmet Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6706-sealed-imperial-crusader-helmet-pattern/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "170", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "25", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Helmet	S	6679	https://wiki.mw2.wiki/item/6679-sealed-imperial-crusader-helmet/lu4		60	[]	[]
6864	Recipe: Sealed Imperial Crusader Helmet (100%)	NG	["For Dwarves only.", "The recipe for a Sealed Imperial Crusader Helmet.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	53700	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6864", "name": "Recipe: Sealed Imperial Crusader Helmet (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6864-recipe-sealed-imperial-crusader-helmet-100/lu4"}, {"id": "6706", "name": "Sealed Imperial Crusader Helmet Pattern", "icon": "etc_pouch_brown_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6706-sealed-imperial-crusader-helmet-pattern/lu4"}, {"id": "5551", "name": "Reorin's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5551-reorins-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "370", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "37", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "43", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "4", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Imperial Crusader Helmet	S	6679	https://wiki.mw2.wiki/item/6679-sealed-imperial-crusader-helmet/lu4		100	[]	[]
6865	Recipe: Sealed Draconic Leather Armor (60%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Armor.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	174000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6865", "name": "Recipe: Sealed Draconic Leather Armor (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6865-recipe-sealed-draconic-leather-armor-60/lu4"}, {"id": "6707", "name": "Sealed Draconic Leather Armor Part", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6707-sealed-draconic-leather-armor-part/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "3", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "336", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1895", "name": "Metallic Fiber", "icon": "etc_metallic_fiber_i00", "grade": "NG", "quantity": "168", "link": "https://wiki.mw2.wiki/item/1895-metallic-fiber/lu4"}, {"id": "1889", "name": "Compound Braid", "icon": "etc_compound_braid_i00", "grade": "NG", "quantity": "84", "link": "https://wiki.mw2.wiki/item/1889-compound-braid/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "84", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "75", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "14", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Armor	S	6680	https://wiki.mw2.wiki/item/6680-sealed-draconic-leather-armor/lu4		60	[]	[]
6866	Recipe: Sealed Draconic Leather Armor (100%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Armor.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 100%."]	174000	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6866", "name": "Recipe: Sealed Draconic Leather Armor (100%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6866-recipe-sealed-draconic-leather-armor-100/lu4"}, {"id": "6707", "name": "Sealed Draconic Leather Armor Part", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6707-sealed-draconic-leather-armor-part/lu4"}, {"id": "5553", "name": "Arcsmith's Anvil", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "6", "link": "https://wiki.mw2.wiki/item/5553-arcsmiths-anvil/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "608", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1895", "name": "Metallic Fiber", "icon": "etc_metallic_fiber_i00", "grade": "NG", "quantity": "304", "link": "https://wiki.mw2.wiki/item/1895-metallic-fiber/lu4"}, {"id": "1889", "name": "Compound Braid", "icon": "etc_compound_braid_i00", "grade": "NG", "quantity": "152", "link": "https://wiki.mw2.wiki/item/1889-compound-braid/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "152", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "144", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "14", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Armor	S	6680	https://wiki.mw2.wiki/item/6680-sealed-draconic-leather-armor/lu4		100	[]	[]
6867	Recipe: Sealed Draconic Leather Gloves (60%)	NG	["For Dwarves only.", "The recipe for Sealed Draconic Leather Gloves.", "Requires Create Item - Skill Level 9 (Warsmith Lv. 70).", "The success rate is 60%."]	35800	30	Yes	{"private_warehouse": true, "clan_warehouse": true, "transfer_by_account": false, "trade": true, "drop": true, "private_store": true}	[{"id": "6867", "name": "Recipe: Sealed Draconic Leather Gloves (60%)", "icon": "etc_recipe_black_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/6867-recipe-sealed-draconic-leather-gloves-60/lu4"}, {"id": "6708", "name": "Sealed Draconic Leather Gloves Fabric", "icon": "etc_leather_gray_i00", "grade": "NG", "quantity": "17", "link": "https://wiki.mw2.wiki/item/6708-sealed-draconic-leather-gloves-fabric/lu4"}, {"id": "5552", "name": "Warsmith's Mold", "icon": "etc_blacksmiths_frame_i00", "grade": "NG", "quantity": "1", "link": "https://wiki.mw2.wiki/item/5552-warsmiths-mold/lu4"}, {"id": "1894", "name": "Crafted Leather", "icon": "etc_crafted_leather_i00", "grade": "NG", "quantity": "60", "link": "https://wiki.mw2.wiki/item/1894-crafted-leather/lu4"}, {"id": "1885", "name": "High-Grade Suede", "icon": "etc_pouch_yellow_i00", "grade": "NG", "quantity": "36", "link": "https://wiki.mw2.wiki/item/1885-high-grade-suede/lu4"}, {"id": "4043", "name": "Asofe", "icon": "etc_gem_blue_i00", "grade": "NG", "quantity": "12", "link": "https://wiki.mw2.wiki/item/4043-asofe/lu4"}, {"id": "1462", "name": "Crystal (S-Grade)", "icon": "etc_crystal_gold_i00", "grade": "S", "quantity": "16", "link": "https://wiki.mw2.wiki/item/1462-crystal-s-grade/lu4"}, {"id": "2134", "name": "Gemstone S", "icon": "etc_bead_silver_i00", "grade": "NG", "quantity": "2", "link": "https://wiki.mw2.wiki/item/2134-gemstone-s/lu4"}]	9	225	Sealed Draconic Leather Gloves	S	6681	https://wiki.mw2.wiki/item/6681-sealed-draconic-leather-gloves/lu4		60	[]	[]
